reduced_formula,group_size,target_mean,target_std,target_min,target_max,n_unique_elements_mean
AsPtO3,2,1.58,0.11313708498984763,1.5,1.66,3.0
AsPtSO2,2,1.17,0.2121320343559642,1.02,1.32,4.0
AsRhN2O,2,1.3,0.05656854249492385,1.26,1.34,4.0
AsRhN3,2,1.92,0.05656854249492385,1.88,1.96,3.0
AsRhNO2,2,1.46,0.25455844122715704,1.28,1.64,4.0
AsRhNOF,2,1.46,0.0,1.46,1.46,5.0
AsRhO2F,2,1.19,0.09899494936611666,1.12,1.26,4.0
AsRhO3,2,1.3,0.05656854249492385,1.26,1.34,3.0
AsRhSO2,2,1.0699999999999998,0.0989949493661165,1.0,1.14,4.0
AsRuN2O,2,1.26,0.08485281374238578,1.2,1.32,4.0
AsRuN3,2,1.8599999999999999,0.11313708498984763,1.78,1.94,3.0
AsRuNO2,2,1.6099999999999999,0.0989949493661165,1.54,1.68,4.0
AsRuNOF,2,1.4500000000000002,0.12727922061357844,1.36,1.54,5.0
AsRuO2F,2,1.27,0.09899494936611673,1.2,1.34,4.0
AsRuO3,2,1.35,0.24041630560342614,1.18,1.52,3.0
AsRuSO2,2,1.13,0.07071067811865474,1.08,1.18,4.0
AsWN2O,2,0.9,0.5091168824543142,0.54,1.26,4.0
AsWN3,2,1.46,0.45254833995939053,1.14,1.78,3.0
AsWNO2,2,1.08,0.3394112549695429,0.84,1.32,4.0
AsWNOF,2,1.0699999999999998,0.4949747468305831,0.72,1.42,5.0
AsWO2F,2,1.09,0.2687005768508881,0.9,1.28,4.0
AsWO3,2,1.06,0.3394112549695429,0.82,1.3,3.0
AsWSO2,2,1.3399999999999999,0.565685424949238,0.94,1.74,4.0
BAsN2O,2,1.73,0.21213203435596414,1.58,1.88,4.0
BAsN3,2,2.55,0.579827560572969,2.14,2.96,3.0
BAsNO2,2,1.9300000000000002,0.8343860018001261,1.34,2.52,4.0
BAsNOF,2,1.83,0.7495331880577404,1.3,2.36,5.0
BAsO2F,2,1.73,0.4101219330881976,1.44,2.02,4.0
BAsO3,2,1.56,0.6788225099390857,1.08,2.04,3.0
BAsSO2,2,1.44,0.39597979746446665,1.16,1.72,4.0
BAuN2O,2,2.46,0.537401153701776,2.08,2.84,4.0
BAuN3,2,2.6399999999999997,0.3676955262170049,2.38,2.9,3.0
BAuNO2,2,2.44,0.5939696961966998,2.02,2.86,4.0
BAuNOF,2,2.49,0.8909545442950498,1.86,3.12,5.0
BAuO2F,2,2.33,0.8909545442950498,1.7,2.96,4.0
BAuO3,2,2.4299999999999997,0.6081118318204309,2.0,2.86,3.0
BAuSO2,2,1.95,0.46669047558312116,1.62,2.28,4.0
BIrN2O,2,1.9,0.2828427124746192,1.7,2.1,4.0
BIrN3,2,1.9100000000000001,0.09899494936611666,1.84,1.98,3.0
BIrNO2,2,1.96,0.311126983722081,1.74,2.18,4.0
BIrNOF,2,2.26,0.4242640687119284,1.96,2.56,5.0
BIrO2F,2,2.3,0.3111269837220807,2.08,2.52,4.0
BIrO3,2,2.3200000000000003,0.33941125496954294,2.08,2.56,3.0
BIrSO2,2,1.77,0.3252691193458118,1.54,2.0,4.0
BMoN2O,2,1.38,0.16970562748477147,1.26,1.5,4.0
BMoN3,2,1.6099999999999999,0.2404163056034263,1.44,1.78,3.0
BMoNO2,2,1.3599999999999999,0.1979898987322334,1.22,1.5,4.0
BMoNOF,2,1.6600000000000001,0.22627416997969532,1.5,1.82,5.0
BMoO2F,2,1.5899999999999999,0.0989949493661165,1.52,1.66,4.0
BMoO3,2,1.4700000000000002,0.1838477631085023,1.34,1.6,3.0
BMoSO2,2,1.51,0.07071067811865482,1.46,1.56,4.0
BOsN2O,2,2.04,0.45254833995939026,1.72,2.36,4.0
BOsN3,2,1.83,0.014142135623730963,1.82,1.84,3.0
BOsNO2,2,2.02,0.39597979746446643,1.74,2.3,4.0
BOsNOF,2,2.16,0.14142135623730917,2.06,2.26,5.0
BOsO2F,2,2.26,0.11313708498984755,2.18,2.34,4.0
BOsO3,2,2.06,0.28284271247461884,1.86,2.26,3.0
BOsSO2,2,1.73,0.15556349186104051,1.62,1.84,4.0
BPbN2O,2,2.27,0.6646803743153548,1.8,2.74,4.0
BPbN3,2,2.5,0.537401153701776,2.12,2.88,3.0
BPbNO2,2,2.29,1.0606601717798212,1.54,3.04,4.0
BPbNOF,2,1.96,0.9899494936611667,1.26,2.66,5.0
BPbO2F,2,1.6199999999999999,0.9899494936611662,0.92,2.32,4.0
BPbO3,2,1.9899999999999998,1.0889444430272832,1.22,2.76,3.0
BPbSO2,2,1.73,0.6646803743153549,1.26,2.2,4.0
BPdN2O,2,2.13,0.4949747468305831,1.78,2.48,4.0
BPdN3,2,2.21,0.3535533905932738,1.96,2.46,3.0
BPdNO2,2,2.09,0.551543289325507,1.7,2.48,4.0
BPdNOF,2,2.25,0.834386001800126,1.66,2.84,5.0
BPdO2F,2,2.12,0.7919595949289333,1.56,2.68,4.0
BPdO3,2,2.14,0.5091168824543143,1.78,2.5,3.0
BPdSO2,2,1.8,0.45254833995939053,1.48,2.12,4.0
BPtN2O,2,2.08,0.42426406871192834,1.78,2.38,4.0
BPtN3,2,2.16,0.2828427124746188,1.96,2.36,3.0
BPtNO2,2,2.1,0.48083261120685217,1.76,2.44,4.0
BPtNOF,2,2.36,0.6505382386916236,1.9,2.82,5.0
BPtO2F,2,2.29,0.5515432893255072,1.9,2.68,4.0
BPtO3,2,2.27,0.3535533905932738,2.02,2.52,3.0
BPtSO2,2,1.9900000000000002,0.29698484809835013,1.78,2.2,4.0
BRhN2O,2,2.29,0.9475230867899735,1.62,2.96,4.0
BRhN3,2,1.9500000000000002,0.24041630560342614,1.78,2.12,3.0
BRhNO2,2,1.9100000000000001,0.4384062043356595,1.6,2.22,4.0
BRhNOF,2,2.13,0.6646803743153549,1.66,2.6,5.0
BRhO2F,2,2.06,0.565685424949238,1.66,2.46,4.0
BRhO3,2,2.0,0.3394112549695429,1.76,2.24,3.0
BRhSO2,2,1.7,0.39597979746446665,1.42,1.98,4.0
BRuN2O,2,2.12,0.7353910524340095,1.6,2.64,4.0
BRuN3,2,1.8399999999999999,0.1414213562373094,1.74,1.94,3.0
BRuNO2,2,2.04,0.6788225099390857,1.56,2.52,4.0
BRuNOF,2,2.05,0.49497474683058335,1.7,2.4,5.0
BRuO2F,2,1.9899999999999998,0.43840620433565947,1.68,2.3,4.0
BRuO3,2,1.99,0.5798275605729689,1.58,2.4,3.0
BRuSO2,2,1.67,0.2687005768508882,1.48,1.86,4.0
BSbN2O,2,2.1,0.8202438661763952,1.52,2.68,4.0
BSbN3,2,2.4699999999999998,0.6929646455628163,1.98,2.96,3.0
BSbNO2,2,1.7799999999999998,0.7919595949289331,1.22,2.34,4.0
BSbNOF,2,1.6400000000000001,0.7071067811865478,1.14,2.14,5.0
BSbO2F,2,1.56,0.4525483399593904,1.24,1.88,4.0
BSbO3,2,1.42,0.7071067811865475,0.92,1.92,3.0
BSbSO2,2,1.3900000000000001,0.5232590180780453,1.02,1.76,4.0
BTeN2O,2,2.1399999999999997,0.9333809511662428,1.48,2.8,4.0
BTeN3,2,2.56,0.6788225099390857,2.08,3.04,3.0
BTeNO2,2,1.87,0.8909545442950498,1.24,2.5,4.0
BTeNOF,2,1.96,0.6222539674441617,1.52,2.4,5.0
BTeO2F,2,1.8599999999999999,0.311126983722081,1.64,2.08,4.0
BTeO3,2,1.82,0.5656854249492382,1.42,2.22,3.0
BTeSO2,2,1.56,0.4525483399593904,1.24,1.88,4.0
BWN2O,2,1.32,0.05656854249492385,1.28,1.36,4.0
BWN3,2,1.5499999999999998,0.1272792206135786,1.46,1.64,3.0
BWNO2,2,1.3599999999999999,0.056568542494923615,1.32,1.4,4.0
BWNOF,2,1.74,0.0,1.74,1.74,5.0
BWO2F,2,1.81,0.1838477631085023,1.68,1.94,4.0
BWO3,2,1.5,0.028284271247461926,1.48,1.52,3.0
BWSO2,2,1.61,0.014142135623730963,1.6,1.62,4.0
BaAgN2O,2,2.29,0.6081118318204308,1.86,2.72,4.0
BaAgN3,2,2.58,0.6505382386916236,2.12,3.04,3.0
BaAgNO2,2,1.81,0.6646803743153545,1.34,2.28,4.0
BaAgNOF,2,1.4700000000000002,0.2121320343559642,1.32,1.62,5.0
BaAgO2F,2,1.24,0.4525483399593905,0.92,1.56,4.0
BaAgO3,2,1.49,0.6363961030678927,1.04,1.94,3.0
BaAgSO2,2,1.65,0.636396103067893,1.2,2.1,4.0
BaAlN2O,2,1.67,0.6929646455628167,1.18,2.16,4.0
BaAlN3,2,2.52,1.4990663761154808,1.46,3.58,3.0
BaAlNO2,2,1.28,0.9333809511662428,0.62,1.94,4.0
BaAlNOF,2,1.62,1.3859292911256331,0.64,2.6,5.0
BaAlO2F,2,1.1700000000000002,1.4283556979968262,0.16,2.18,4.0
BaAlO3,2,1.4,1.6122034611053284,0.26,2.54,3.0
BaAlSO2,2,1.77,1.3717871555019023,0.8,2.74,4.0
BaAsN2O,2,1.49,0.5515432893255069,1.1,1.88,4.0
BaAsN3,2,2.3899999999999997,1.3152186130069785,1.46,3.32,3.0
BaAsNO2,2,1.58,1.3576450198781713,0.62,2.54,4.0
BaAsNOF,2,1.5699999999999998,1.145512985522207,0.76,2.38,5.0
BaAsO2F,2,1.16,1.1879393923933999,0.32,2.0,4.0
BaAsO3,2,1.2200000000000002,1.4142135623730951,0.22,2.22,3.0
BaAsSO2,2,1.5,1.3859292911256331,0.52,2.48,4.0
BaAuN2O,2,2.33,0.8626702730475879,1.72,2.94,4.0
BaAuN3,2,2.62,0.876812408671319,2.0,3.24,3.0
BaAuNO2,2,1.55,0.3535533905932738,1.3,1.8,4.0
BaAuNOF,2,1.73,0.4949747468305834,1.38,2.08,5.0
BaAuO2F,2,1.4300000000000002,0.608111831820431,1.0,1.86,4.0
BaAuO3,2,1.62,0.8485281374238571,1.02,2.22,3.0
BaAuSO2,2,1.74,0.9050966799187806,1.1,2.38,4.0
BaBN2O,2,2.86,1.4990663761154805,1.8,3.92,4.0
BaBN3,2,3.16,1.4424978336205565,2.14,4.18,3.0
BaBNO2,2,2.0300000000000002,1.0040916292848974,1.32,2.74,4.0
BaBNOF,2,2.28,1.4424978336205567,1.26,3.3,5.0
BaBO2F,2,1.8399999999999999,1.414213562373095,0.84,2.84,4.0
BaBO3,2,2.12,1.5556349186104046,1.02,3.22,3.0
BaBSO2,2,2.27,1.5697770542341354,1.16,3.38,4.0
BaBeN2O,2,2.7600000000000002,1.3576450198781713,1.8,3.72,4.0
BaBeN3,2,2.95,1.34350288425444,2.0,3.9,3.0
BaBeNO2,2,2.01,0.8626702730475883,1.4,2.62,4.0
BaBeNOF,2,2.12,1.3293607486307093,1.18,3.06,5.0
BaBeO2F,2,1.6600000000000001,1.3576450198781713,0.7,2.62,4.0
BaBeO3,2,1.94,1.3859292911256331,0.96,2.92,3.0
BaBeSO2,2,2.2,1.3859292911256331,1.22,3.18,4.0
BaBiN2O,2,1.56,0.4525483399593904,1.24,1.88,4.0
BaBiN3,2,2.2199999999999998,0.848528137423857,1.62,2.82,3.0
BaBiNO2,2,1.3599999999999999,0.9333809511662428,0.7,2.02,4.0
BaBiNOF,2,1.3,0.7071067811865476,0.8,1.8,5.0
BaBiO2F,2,0.8999999999999999,0.7636753236814713,0.36,1.44,4.0
BaBiO3,2,0.98,0.9899494936611665,0.28,1.68,3.0
BaBiSO2,2,1.26,0.9050966799187808,0.62,1.9,4.0
BaCaN2O,2,2.1399999999999997,0.2828427124746188,1.94,2.34,4.0
BaCaN3,2,2.63,0.3818376618407357,2.36,2.9,3.0
BaCaNO2,2,1.4700000000000002,0.21213203435596437,1.32,1.62,4.0
BaCaNOF,2,1.52,0.42426406871192857,1.22,1.82,5.0
BaCaO2F,2,0.7899999999999999,0.5232590180780451,0.42,1.16,4.0
BaCaO3,2,1.0899999999999999,0.43840620433565947,0.78,1.4,3.0
BaCaSO2,2,1.2,0.0,1.2,1.2,4.0
BaCdN2O,2,2.12,0.7071067811865476,1.62,2.62,4.0
BaCdN3,2,2.5300000000000002,0.6363961030678925,2.08,2.98,3.0
BaCdNO2,2,1.31,0.268700576850888,1.12,1.5,4.0
BaCdNOF,2,1.48,0.5939696961966998,1.06,1.9,5.0
BaCdO2F,2,0.9500000000000001,0.579827560572969,0.54,1.36,4.0
BaCdO3,2,1.24,0.6505382386916236,0.78,1.7,3.0
BaCdSO2,2,1.5,0.6788225099390857,1.02,1.98,4.0
BaCoN2O,2,2.18,1.4142135623730954,1.18,3.18,4.0
BaCoN3,2,2.48,1.470782104868019,1.44,3.52,3.0
BaCoNO2,2,1.28,0.7071067811865476,0.78,1.78,4.0
BaCoNOF,2,1.8299999999999998,1.3717871555019021,0.86,2.8,5.0
BaCoO2F,2,1.3699999999999999,1.3152186130069783,0.44,2.3,4.0
BaCoO3,2,1.39,1.3152186130069783,0.46,2.32,3.0
BaCoSO2,2,1.8399999999999999,1.4990663761154808,0.78,2.9,4.0
BaCrN2O,2,1.27,0.7778174593052023,0.72,1.82,4.0
BaCrN3,2,2.08,1.6122034611053286,0.94,3.22,3.0
BaCrNO2,2,0.87,0.9192388155425119,0.22,1.52,4.0
BaCrNOF,2,1.32,1.159655121145938,0.5,2.14,5.0
BaCrO2F,2,1.18,1.7536248173426379,-0.06,2.42,4.0
BaCrO3,2,0.9099999999999999,1.4849242404917498,-0.14,1.96,3.0
BaCrSO2,2,1.75,1.8809040379562165,0.42,3.08,4.0
BaCuN2O,2,2.25,1.0323759005323594,1.52,2.98,4.0
BaCuN3,2,2.56,0.9899494936611664,1.86,3.26,3.0
BaCuNO2,2,1.44,0.48083261120685217,1.1,1.78,4.0
BaCuNOF,2,1.59,0.7212489168102785,1.08,2.1,5.0
BaCuO2F,2,1.25,0.8061017305526643,0.68,1.82,4.0
BaCuO3,2,1.5,0.9616652224137049,0.82,2.18,3.0
BaCuSO2,2,1.71,0.9475230867899735,1.04,2.38,4.0
BaFeN2O,2,2.0700000000000003,1.428355697996826,1.06,3.08,4.0
BaFeN3,2,2.62,1.8384776310850235,1.32,3.92,3.0
BaFeNO2,2,1.12,0.7919595949289332,0.56,1.68,4.0
BaFeNOF,2,1.83,1.5980613254815974,0.7,2.96,5.0
BaFeO2F,2,1.34,1.5839191898578664,0.22,2.46,4.0
BaFeO3,2,1.47,1.8243354954612925,0.18,2.76,3.0
BaFeSO2,2,1.83,1.7394826817189069,0.6,3.06,4.0
BaGaN2O,2,1.9500000000000002,1.1172287142747452,1.16,2.74,4.0
BaGaN3,2,2.24,1.0182337649086282,1.52,2.96,3.0
BaGaNO2,2,1.4000000000000001,1.1030865786510142,0.62,2.18,4.0
BaGaNOF,2,1.26,0.9333809511662428,0.6,1.92,5.0
BaGaO2F,2,0.77,0.9475230867899737,0.1,1.44,4.0
BaGaO3,2,0.99,1.1172287142747452,0.2,1.78,3.0
BaGaSO2,2,1.3,0.9616652224137046,0.62,1.98,4.0
BaGeN2O,2,1.4,0.565685424949238,1.0,1.8,4.0
BaGeN3,2,2.22,1.2445079348883237,1.34,3.1,3.0
BaGeNO2,2,1.01,0.7778174593052023,0.46,1.56,4.0
BaGeNOF,2,1.31,0.9475230867899735,0.64,1.98,5.0
BaGeO2F,2,0.92,0.9616652224137048,0.24,1.6,4.0
BaGeO3,2,0.93,1.2869343417595165,0.02,1.84,3.0
BaGeSO2,2,1.28,1.1313708498984762,0.48,2.08,4.0
BaHfN2O,2,2.04,1.8384776310850233,0.74,3.34,4.0
BaHfN3,2,2.1,1.6970562748477138,0.9,3.3,3.0
BaHfNO2,2,1.56,2.0081832585697947,0.14,2.98,4.0
BaHfNOF,2,1.68,1.8384776310850235,0.38,2.98,5.0
BaHfO2F,2,1.46,1.6404877323527904,0.3,2.62,4.0
BaHfO3,2,0.66,1.3010764773832475,-0.26,1.58,3.0
BaHfSO2,2,1.78,1.9798989873223332,0.38,3.18,4.0
BaHgN2O,2,2.16,0.45254833995939026,1.84,2.48,4.0
BaHgN3,2,2.58,0.5656854249492379,2.18,2.98,3.0
BaHgNO2,2,1.7800000000000002,0.6505382386916237,1.32,2.24,4.0
BaHgNOF,2,1.62,0.4525483399593904,1.3,1.94,5.0
BaHgO2F,2,1.2,0.4525483399593904,0.88,1.52,4.0
BaHgO3,2,1.4100000000000001,0.6363961030678927,0.96,1.86,3.0
BaHgSO2,2,1.5899999999999999,0.6081118318204308,1.16,2.02,4.0
BaInN2O,2,1.88,0.905096679918781,1.24,2.52,4.0
BaInN3,2,1.81,0.18384776310850245,1.68,1.94,3.0
BaInNO2,2,1.3399999999999999,0.905096679918781,0.7,1.98,4.0
BaInNOF,2,1.21,0.7495331880577404,0.68,1.74,5.0
BaInO2F,2,0.64,0.7636753236814713,0.1,1.18,4.0
BaInO3,2,0.9400000000000001,0.9333809511662428,0.28,1.6,3.0
BaInSO2,2,1.22,0.8202438661763952,0.64,1.8,4.0
BaIrN2O,2,2.37,1.8809040379562165,1.04,3.7,4.0
BaIrN3,2,2.61,1.9091883092036783,1.26,3.96,3.0
BaIrNO2,2,1.28,0.7353910524340095,0.76,1.8,4.0
BaIrNOF,2,2.1,1.442497833620557,1.08,3.12,5.0
BaIrO2F,2,1.81,1.2869343417595167,0.9,2.72,4.0
BaIrO3,2,1.25,0.8909545442950498,0.62,1.88,3.0
BaIrSO2,2,2.04,1.6404877323527904,0.88,3.2,4.0
BaLaN2O,2,1.72,0.48083261120685244,1.38,2.06,4.0
BaLaN3,2,1.8800000000000001,0.39597979746446665,1.6,2.16,3.0
BaLaNO2,2,1.01,0.3252691193458118,0.78,1.24,4.0
BaLaNOF,2,1.19,0.6646803743153546,0.72,1.66,5.0
BaLaO2F,2,0.8,0.7919595949289333,0.24,1.36,4.0
BaLaO3,2,0.8899999999999999,0.6929646455628165,0.4,1.38,3.0
BaLaSO2,2,1.29,0.6081118318204309,0.86,1.72,4.0
BaLiN2O,2,2.6100000000000003,0.6081118318204306,2.18,3.04,4.0
BaLiN3,2,3.01,0.5798275605729687,2.6,3.42,3.0
BaLiNO2,2,1.75,0.5232590180780453,1.38,2.12,4.0
BaLiNOF,2,1.96,0.4242640687119285,1.66,2.26,5.0
BaLiO2F,2,1.1099999999999999,0.3818376618407356,0.84,1.38,4.0
BaLiO3,2,1.33,0.3818376618407357,1.06,1.6,3.0
BaLiSO2,2,1.93,0.523259018078045,1.56,2.3,4.0
BaMgN2O,2,2.29,0.8909545442950499,1.66,2.92,4.0
BaMgN3,2,2.65,0.8909545442950497,2.02,3.28,3.0
BaMgNO2,2,1.3,0.39597979746446665,1.02,1.58,4.0
BaMgNOF,2,1.57,0.9192388155425119,0.92,2.22,5.0
BaMgO2F,2,0.9,0.9899494936611666,0.2,1.6,4.0
BaMgO3,2,1.17,0.9475230867899738,0.5,1.84,3.0
BaMgSO2,2,1.67,0.8909545442950497,1.04,2.3,4.0
BaMnN2O,2,1.43,0.7212489168102784,0.92,1.94,4.0
BaMnN3,2,2.2199999999999998,1.4707821048680187,1.18,3.26,3.0
BaMnNO2,2,0.92,0.8202438661763952,0.34,1.5,4.0
BaMnNOF,2,1.85,1.7677669529663689,0.6,3.1,5.0
BaMnO2F,2,1.19,1.7677669529663689,-0.06,2.44,4.0
BaMnO3,2,0.57,0.9192388155425117,-0.08,1.22,3.0
BaMnSO2,2,1.39,1.2586500705120545,0.5,2.28,4.0
BaMoN2O,2,1.73,2.022325394193526,0.3,3.16,4.0
BaMoN3,2,2.01,2.0223253941935257,0.58,3.44,3.0
BaMoNO2,2,0.79,1.1737972567696688,-0.04,1.62,4.0
BaMoNOF,2,1.44,1.3859292911256331,0.46,2.42,5.0
BaMoO2F,2,1.18,1.2162236636408619,0.32,2.04,4.0
BaMoO3,2,1.0699999999999998,1.7960512242138307,-0.2,2.34,3.0
BaMoSO2,2,1.45,1.5414927829866736,0.36,2.54,4.0
BaNaN2O,2,2.5999999999999996,0.3676955262170046,2.34,2.86,4.0
BaNaN3,2,2.99,0.3535533905932738,2.74,3.24,3.0
BaNaNO2,2,1.74,0.1131370849898477,1.66,1.82,4.0
BaNaNOF,2,1.83,0.04242640687119289,1.8,1.86,5.0
BaNaO2F,2,1.04,0.1131370849898477,0.96,1.12,4.0
BaNaO3,2,1.29,0.268700576850888,1.1,1.48,3.0
BaNaSO2,2,1.9,0.25455844122715726,1.72,2.08,4.0
BaNbN2O,2,1.78,2.0081832585697947,0.36,3.2,4.0
BaNbN3,2,1.35,0.8626702730475879,0.74,1.96,3.0
BaNbNO2,2,1.42,2.2061731573020285,-0.14,2.98,4.0
BaNbNOF,2,1.64,1.7819090885900997,0.38,2.9,5.0
BaNbO2F,2,1.32,1.6122034611053284,0.18,2.46,4.0
BaNbO3,2,1.06,1.9798989873223332,-0.34,2.46,3.0
BaNbSO2,2,1.4500000000000002,1.711198410471445,0.24,2.66,4.0
BaNiN2O,2,2.25,1.2869343417595167,1.34,3.16,4.0
BaNiN3,2,2.56,1.3293607486307093,1.62,3.5,3.0
BaNiNO2,2,1.35,0.5798275605729689,0.94,1.76,4.0
BaNiNOF,2,1.78,1.1313708498984762,0.98,2.58,5.0
BaNiO2F,2,1.32,1.0748023074035522,0.56,2.08,4.0
BaNiO3,2,1.51,1.2020815280171306,0.66,2.36,3.0
BaNiSO2,2,1.77,1.2586500705120547,0.88,2.66,4.0
BaOsN2O,2,2.2600000000000002,2.0930360723121813,0.78,3.74,4.0
BaOsN3,2,2.51,2.220315292925759,0.94,4.08,3.0
BaOsNO2,2,1.22,0.9333809511662426,0.56,1.88,4.0
BaOsNOF,2,2.23,1.711198410471445,1.02,3.44,5.0
BaOsO2F,2,1.99,1.5414927829866736,0.9,3.08,4.0
BaOsO3,2,1.23,1.0889444430272832,0.46,2.0,3.0
BaOsSO2,2,2.2,1.8950461735799475,0.86,3.54,4.0
BaPbN2O,2,1.8699999999999999,0.6081118318204308,1.44,2.3,4.0
BaPbN3,2,2.23,0.608111831820431,1.8,2.66,3.0
BaPbNO2,2,1.34,0.6505382386916237,0.88,1.8,4.0
BaPbNOF,2,1.24,0.5091168824543143,0.88,1.6,5.0
BaPbO2F,2,0.76,0.4808326112068524,0.42,1.1,4.0
BaPbO3,2,0.73,0.46669047558312143,0.4,1.06,3.0
BaPbSO2,2,1.2000000000000002,0.5656854249492381,0.8,1.6,4.0
BaPdN2O,2,2.23,1.0606601717798212,1.48,2.98,4.0
BaPdN3,2,2.5,1.074802307403552,1.74,3.26,3.0
BaPdNO2,2,1.38,0.4242640687119285,1.08,1.68,4.0
BaPdNOF,2,1.42,0.42426406871192834,1.12,1.72,5.0
BaPdO2F,2,1.3399999999999999,0.7919595949289331,0.78,1.9,4.0
BaPdO3,2,1.5299999999999998,1.0323759005323594,0.8,2.26,3.0
BaPdSO2,2,1.7,1.0465180361560904,0.96,2.44,4.0
BaPtN2O,2,2.34,1.3576450198781713,1.38,3.3,4.0
BaPtN3,2,2.59,1.400071426749364,1.6,3.58,3.0
BaPtNO2,2,1.3599999999999999,0.5091168824543141,1.0,1.72,4.0
BaPtNOF,2,1.9500000000000002,1.0606601717798214,1.2,2.7,5.0
BaPtO2F,2,1.5999999999999999,0.9899494936611662,0.9,2.3,4.0
BaPtO3,2,1.6800000000000002,1.2727922061357855,0.78,2.58,3.0
BaPtSO2,2,1.8699999999999999,1.3152186130069783,0.94,2.8,4.0
BaReN2O,2,1.94,2.3193102422918757,0.3,3.58,4.0
BaReN3,2,2.21,2.4183051916579923,0.5,3.92,3.0
BaReNO2,2,1.6300000000000001,2.135462479183374,0.12,3.14,4.0
BaReNOF,2,2.12,1.9798989873223332,0.72,3.52,5.0
BaReO2F,2,1.57,1.2586500705120545,0.68,2.46,4.0
BaReO3,2,1.44,1.895046173579947,0.1,2.78,3.0
BaReSO2,2,1.82,1.725340546095176,0.6,3.04,4.0
BaRhN2O,2,2.2,1.4142135623730951,1.2,3.2,4.0
BaRhN3,2,2.5,1.470782104868019,1.46,3.54,3.0
BaRhNO2,2,1.27,0.6081118318204308,0.84,1.7,4.0
BaRhNOF,2,1.83,1.1737972567696688,1.0,2.66,5.0
BaRhO2F,2,1.46,1.0748023074035524,0.7,2.22,4.0
BaRhO3,2,1.51,1.2869343417595165,0.6,2.42,3.0
BaRhSO2,2,1.79,1.3435028842544405,0.84,2.74,4.0
BaRuN2O,2,2.12,1.668772003600252,0.94,3.3,4.0
BaRuN3,2,2.4899999999999998,1.8526197667087543,1.18,3.8,3.0
BaRuNO2,2,1.22,0.848528137423857,0.62,1.82,4.0
BaRuNOF,2,1.92,1.442497833620557,0.9,2.94,5.0
BaRuO2F,2,1.59,1.3152186130069785,0.66,2.52,4.0
BaRuO3,2,1.45,1.456639969244288,0.42,2.48,3.0
BaRuSO2,2,1.88,1.6122034611053284,0.74,3.02,4.0
BaSbN2O,2,1.28,0.5939696961966999,0.86,1.7,4.0
BaSbN3,2,2.13,1.2303657992645929,1.26,3.0,3.0
BaSbNO2,2,1.28,1.3010764773832475,0.36,2.2,4.0
BaSbNOF,2,1.3,0.9050966799187808,0.66,1.94,5.0
BaSbO2F,2,1.0,0.9333809511662426,0.34,1.66,4.0
BaSbO3,2,0.96,1.3010764773832473,0.04,1.88,3.0
BaSbSO2,2,1.25,1.145512985522207,0.44,2.06,4.0
BaScN2O,2,2.06,1.2162236636408619,1.2,2.92,4.0
BaScN3,2,2.2199999999999998,1.1596551211459378,1.4,3.04,3.0
BaScNO2,2,1.1099999999999999,0.7495331880577404,0.58,1.64,4.0
BaScNOF,2,1.5,1.3293607486307093,0.56,2.44,5.0
BaScO2F,2,1.09,1.4849242404917498,0.04,2.14,4.0
BaScO3,2,1.27,1.4849242404917498,0.22,2.32,3.0
BaScSO2,2,1.62,1.3010764773832475,0.7,2.54,4.0
BaSiN2O,2,1.72,0.8485281374238568,1.12,2.32,4.0
BaSiN3,2,2.52,1.6687720036002522,1.34,3.7,3.0
BaSiNO2,2,1.3800000000000001,1.1030865786510142,0.6,2.16,4.0
BaSiNOF,2,1.81,1.2869343417595167,0.9,2.72,5.0
BaSiO2F,2,1.43,1.2303657992645924,0.56,2.3,4.0
BaSiO3,2,1.48,1.725340546095176,0.26,2.7,3.0
BaSiSO2,2,1.8599999999999999,1.4990663761154808,0.8,2.92,4.0
BaSnN2O,2,1.72,1.0182337649086284,1.0,2.44,4.0
BaSnN3,2,2.08,1.0182337649086282,1.36,2.8,3.0
BaSnNO2,2,1.17,1.0606601717798212,0.42,1.92,4.0
BaSnNOF,2,1.14,0.7919595949289332,0.58,1.7,5.0
BaSnO2F,2,0.73,0.7212489168102785,0.22,1.24,4.0
BaSnO3,2,0.52,0.8485281374238571,-0.08,1.12,3.0
BaSnSO2,2,1.09,0.9475230867899737,0.42,1.76,4.0
BaSrN2O,2,2.31,0.15556349186104027,2.2,2.42,4.0
BaSrN3,2,2.67,0.21213203435596414,2.52,2.82,3.0
BaSrNO2,2,1.46,0.16970562748477133,1.34,1.58,4.0
BaSrNOF,2,1.56,0.16970562748477147,1.44,1.68,5.0
BaSrO2F,2,0.71,0.24041630560342608,0.54,0.88,4.0
BaSrO3,2,1.01,0.15556349186104054,0.9,1.12,3.0
BaSrSO2,2,1.6099999999999999,0.1838477631085023,1.48,1.74,4.0
BaTaN2O,2,1.95,2.3051681066681446,0.32,3.58,4.0
BaTaN3,2,1.27,0.9475230867899735,0.6,1.94,3.0
BaTaNO2,2,0.94,1.3576450198781713,-0.02,1.9,4.0
BaTaNOF,2,1.8,1.8384776310850237,0.5,3.1,5.0
BaTaO2F,2,1.57,1.5697770542341356,0.46,2.68,4.0
BaTaO3,2,0.9500000000000001,1.2869343417595165,0.04,1.86,3.0
BaTaSO2,2,1.73,1.9657568516986021,0.34,3.12,4.0
