element_set,group_size,target_mean,target_std,target_min,target_max,n_unique_elements_mean
Bi-N-O-Rb,4,2.245,1.0121100071961875,0.98,3.42,4.0
Bi-N-O-Re,4,1.355,0.7948794457861728,0.7,2.34,4.0
Bi-N-O-Rh,4,1.315,0.22531459488161582,1.04,1.56,4.0
Bi-N-O-Ru,4,1.325,0.3047950130825633,0.96,1.64,4.0
Bi-N-O-Sb,4,1.13,0.23352373184182665,0.88,1.42,4.0
Bi-N-O-Sc,4,1.52,0.36696957185394363,1.06,1.88,4.0
Bi-N-O-Si,4,1.3900000000000001,0.6084954121985364,0.76,1.96,4.0
Bi-N-O-Sn,4,1.0,0.3187475490101845,0.56,1.28,4.0
Bi-N-O-Sr,4,1.76,0.7654192750817469,0.84,2.68,4.0
Bi-N-O-Ta,4,1.0150000000000001,0.575123175212638,0.46,1.56,4.0
Bi-N-O-Te,4,1.37,0.20493901531919193,1.18,1.66,4.0
Bi-N-O-Ti,4,1.035,0.5653022790212919,0.4,1.56,4.0
Bi-N-O-Tl,4,1.545,0.18357559750685828,1.28,1.7,4.0
Bi-N-O-V,4,1.035,0.6108736912543105,0.5,1.72,4.0
Bi-N-O-W,4,0.995,0.5960704656330491,0.44,1.54,4.0
Bi-N-O-Y,4,1.325,0.0772442015083765,1.28,1.44,4.0
Bi-N-O-Zn,4,1.34,0.24276188608044172,1.12,1.56,4.0
Bi-N-O-Zr,4,1.025,0.4590933093246586,0.5,1.42,4.0
Ca-Cd-N-O,4,1.98,0.43019375479737826,1.48,2.52,4.0
Ca-Co-N-O,4,1.3900000000000001,0.40873789482584894,0.86,1.8,4.0
Ca-Cr-N-O,4,1.2349999999999999,0.8400595217006946,0.3,2.16,4.0
Ca-Cs-N-O,4,2.475,0.7161703707917553,1.7,3.24,4.0
Ca-Cu-N-O,4,1.645,0.2787471972953271,1.26,1.92,4.0
Ca-Fe-N-O,4,1.57,1.0067108158089226,0.64,2.98,4.0
Ca-Ga-N-O,4,1.33,0.3814009264103414,0.82,1.74,4.0
Ca-Ge-N-O,4,1.39,0.654522726878143,0.6,2.08,4.0
Ca-Hf-N-O,4,1.21,0.6442566776267566,0.42,1.96,4.0
Ca-Hg-N-O,4,1.99,0.21260291625469302,1.68,2.16,4.0
Ca-In-N-O,4,1.6,0.37665191711534757,1.04,1.84,4.0
Ca-Ir-N-O,4,1.385,0.3205724047179774,0.98,1.68,4.0
Ca-K-N-O,4,2.4349999999999996,0.5524189231612787,1.7,2.88,4.0
Ca-La-N-O,4,1.475,0.39441940452602803,1.04,1.9,4.0
Ca-Li-N-O,4,2.255,0.5402160061802438,1.54,2.82,4.0
Ca-Mg-N-O,4,1.9949999999999999,0.6859300255857007,1.16,2.84,4.0
Ca-Mn-N-O,4,1.79,1.2505465471811381,0.42,2.9,4.0
Ca-Mo-N-O,4,0.9349999999999999,0.6882586723027905,0.18,1.64,4.0
Ca-N-Na-O,4,2.375,0.5622277118748239,1.88,2.92,4.0
Ca-N-Nb-O,4,0.94,0.7251666475139812,0.1,1.74,4.0
Ca-N-Ni-O,4,1.49,0.34660255817482555,1.02,1.84,4.0
Ca-N-O-Os,4,1.285,0.5004997502496878,0.74,1.72,4.0
Ca-N-O-Pb,4,1.535,0.3742993454442581,1.16,1.94,4.0
Ca-N-O-Pd,4,1.635,0.24186773244895643,1.3,1.84,4.0
Ca-N-O-Pt,4,1.545,0.23173260452512934,1.22,1.76,4.0
Ca-N-O-Rb,4,2.6399999999999997,0.7850265388295269,1.68,3.56,4.0
Ca-N-O-Re,4,1.2999999999999998,1.1870411394162659,0.26,2.82,4.0
Ca-N-O-Rh,4,1.445,0.2904594062285926,1.04,1.72,4.0
Ca-N-O-Ru,4,1.705,1.059103394386025,0.82,3.22,4.0
Ca-N-O-Sb,4,1.355,0.6458844065826845,0.56,1.92,4.0
Ca-N-O-Sc,4,1.445,0.4564719779643287,0.9,2.0,4.0
Ca-N-O-Si,4,1.625,1.0377379245262262,0.5,2.8,4.0
Ca-N-O-Sn,4,1.3599999999999999,0.47693465660053125,0.7,1.72,4.0
Ca-N-O-Sr,4,2.07,0.6268439465555468,1.3,2.78,4.0
Ca-N-O-Ta,4,0.9550000000000001,0.7687869232325257,0.08,1.74,4.0
Ca-N-O-Te,4,1.54,0.6101365967278694,0.82,2.14,4.0
Ca-N-O-Ti,4,1.155,0.6502050958479693,0.36,1.86,4.0
Ca-N-O-Tl,4,1.9849999999999999,0.33758949430731205,1.52,2.28,4.0
Ca-N-O-V,4,1.27,1.042113237609042,0.2,2.54,4.0
Ca-N-O-W,4,0.86,0.7657675887630658,0.06,1.62,4.0
Ca-N-O-Y,4,1.62,0.36624217852854324,1.1,1.96,4.0
Ca-N-O-Zn,4,1.6,0.32700662582481926,1.22,1.92,4.0
Ca-N-O-Zr,4,1.175,0.5949509783727283,0.44,1.88,4.0
Cd-Co-N-O,4,1.875,0.7101877685983242,1.14,2.64,4.0
Cd-Cr-N-O,4,1.155,0.4637168676394393,0.62,1.72,4.0
Cd-Cs-N-O,4,2.35,0.7772601452109411,1.7,3.42,4.0
Cd-Cu-N-O,4,2.04,0.44929574521318,1.52,2.56,4.0
Cd-Fe-N-O,4,1.735,0.7565491832436717,0.94,2.58,4.0
Cd-Ga-N-O,4,1.72,0.5125101625008686,1.1,2.28,4.0
Cd-Ge-N-O,4,1.46,0.6075085733277076,0.86,2.3,4.0
Cd-Hf-N-O,4,1.48,0.6275879752406565,0.88,2.24,4.0
Cd-Hg-N-O,4,2.02,0.08164965809277268,1.94,2.1,4.0
Cd-In-N-O,4,1.705,0.32675168961562645,1.3,2.1,4.0
Cd-Ir-N-O,4,1.54,0.20976176963403018,1.28,1.72,4.0
Cd-K-N-O,4,2.475,0.7323705801482381,1.62,3.4,4.0
Cd-La-N-O,4,1.455,0.37749172176353757,1.18,1.98,4.0
Cd-Li-N-O,4,2.2,0.4741307836451879,1.6,2.58,4.0
Cd-Mg-N-O,4,1.94,0.39564293666554107,1.44,2.38,4.0
Cd-Mn-N-O,4,1.385,0.5588977246926907,0.7,1.88,4.0
Cd-Mo-N-O,4,1.0699999999999998,0.5662743740155178,0.48,1.64,4.0
Cd-N-Na-O,4,2.11,0.35646411694119584,1.6,2.4,4.0
Cd-N-Nb-O,4,1.01,0.6115553940568261,0.3,1.64,4.0
Cd-N-Ni-O,4,1.595,0.24893104801664784,1.28,1.88,4.0
Cd-N-O-Os,4,1.435,0.39068316233660927,1.04,1.8,4.0
Cd-N-O-Pb,4,1.745,0.2635020556529556,1.5,2.02,4.0
Cd-N-O-Pd,4,2.05,0.4894895300208168,1.52,2.6,4.0
Cd-N-O-Pt,4,1.65,0.1390443574307614,1.46,1.78,4.0
Cd-N-O-Rb,4,2.315,0.9688997196132667,1.48,3.66,4.0
Cd-N-O-Re,4,1.115,0.6091250555783545,0.52,1.66,4.0
Cd-N-O-Rh,4,2.0300000000000002,0.6777413469261953,1.32,2.74,4.0
Cd-N-O-Ru,4,1.675,0.5709349058050898,1.14,2.44,4.0
Cd-N-O-Sb,4,1.3499999999999999,0.42598904524255865,0.84,1.74,4.0
Cd-N-O-Sc,4,1.56,0.2943920288775949,1.16,1.86,4.0
Cd-N-O-Si,4,1.59,0.6380177635980575,0.9,2.2,4.0
Cd-N-O-Sn,4,1.41,0.41004064839151416,0.98,1.96,4.0
Cd-N-O-Sr,4,2.035,0.6291528696058958,1.28,2.82,4.0
Cd-N-O-Ta,4,1.02,0.6883797401628455,0.24,1.72,4.0
Cd-N-O-Te,4,1.5150000000000001,0.4370736017346887,1.0,2.0,4.0
Cd-N-O-Ti,4,1.485,0.7107507767612123,0.74,2.32,4.0
Cd-N-O-Tl,4,1.985,0.2844292530665578,1.72,2.32,4.0
Cd-N-O-V,4,1.25,0.7158212067269312,0.48,2.04,4.0
Cd-N-O-W,4,0.99,0.6421837743200929,0.34,1.6,4.0
Cd-N-O-Y,4,1.655,0.15351438586225935,1.46,1.82,4.0
Cd-N-O-Zn,4,1.9649999999999999,0.40542159126848026,1.48,2.46,4.0
Cd-N-O-Zr,4,1.2349999999999999,0.40837074658533834,0.74,1.66,4.0
Co-Cr-N-O,4,0.9450000000000001,0.13892443989449807,0.8,1.1,4.0
Co-Cs-N-O,4,2.12,0.6472505954677318,1.3,2.88,4.0
Co-Cu-N-O,4,1.7850000000000001,0.3692785759649031,1.44,2.22,4.0
Co-Fe-N-O,4,1.145,0.1871719352182194,1.0,1.42,4.0
Co-Ga-N-O,4,1.435,0.4224926034855522,0.98,1.94,4.0
Co-Ge-N-O,4,1.22,0.3015515434106305,0.9,1.62,4.0
Co-Hf-N-O,4,1.335,0.26197964297504733,1.04,1.66,4.0
Co-Hg-N-O,4,2.17,0.7327573495594113,1.44,2.84,4.0
Co-In-N-O,4,1.605,0.5456189146281497,1.04,2.24,4.0
Co-Ir-N-O,4,1.565,0.17078251276599327,1.46,1.82,4.0
Co-K-N-O,4,2.3200000000000003,1.494255667548228,1.04,4.48,4.0
Co-La-N-O,4,1.34,0.7733908024623344,0.6,2.2,4.0
Co-Li-N-O,4,1.845,0.7405178368322175,1.24,2.9,4.0
Co-Mg-N-O,4,1.76,0.6406246951218786,1.02,2.52,4.0
Co-Mn-N-O,4,1.105,0.08225975119502034,1.0,1.2,4.0
Co-Mo-N-O,4,0.92,0.2221110833194358,0.6,1.08,4.0
Co-N-Na-O,4,1.57,0.42031734043061636,1.02,2.02,4.0
Co-N-Nb-O,4,0.725,0.23741665204165155,0.44,0.94,4.0
Co-N-Ni-O,4,1.385,0.131021626713557,1.3,1.58,4.0
Co-N-O-Os,4,1.52,0.043204937989385774,1.46,1.56,4.0
Co-N-O-Pb,4,1.415,0.3492372641438292,1.02,1.84,4.0
Co-N-O-Pd,4,1.535,0.17310882896798377,1.34,1.7,4.0
Co-N-O-Pt,4,1.755,0.2619796429750476,1.46,2.08,4.0
Co-N-O-Rb,4,2.34,1.2953249270614176,1.14,4.18,4.0
Co-N-O-Re,4,1.275,0.385183938744422,0.94,1.8,4.0
Co-N-O-Rh,4,1.6949999999999998,0.2317326045251294,1.44,2.0,4.0
Co-N-O-Ru,4,1.52,0.18257418583505533,1.36,1.74,4.0
Co-N-O-Sb,4,1.155,0.11357816691600545,1.08,1.32,4.0
Co-N-O-Sc,4,1.53,0.5362835071116769,1.0,2.16,4.0
Co-N-O-Si,4,1.285,0.18645821694596,1.08,1.48,4.0
Co-N-O-Sn,4,1.26,0.4270831300812525,0.9,1.86,4.0
Co-N-O-Sr,4,2.03,1.1764919605901833,0.76,3.36,4.0
Co-N-O-Ta,4,0.765,0.3356088993655164,0.4,1.06,4.0
Co-N-O-Te,4,1.2750000000000001,0.251064400768674,1.04,1.6,4.0
Co-N-O-Ti,4,1.205,0.1878829422805592,1.06,1.48,4.0
Co-N-O-Tl,4,1.9700000000000002,0.6869255175538806,1.24,2.72,4.0
Co-N-O-V,4,0.855,0.3125699921617557,0.54,1.18,4.0
Co-N-O-W,4,0.87,0.34506038118953425,0.42,1.16,4.0
Co-N-O-Y,4,1.555,0.7450055928201702,0.86,2.34,4.0
Co-N-O-Zn,4,1.5899999999999999,0.5287721626560914,1.16,2.36,4.0
Co-N-O-Zr,4,1.15,0.37612054805164086,0.88,1.7,4.0
Cr-Cs-N-O,4,1.945,0.9317188417113824,0.72,2.7,4.0
Cr-Cu-N-O,4,1.24,0.22861904265976332,0.96,1.52,4.0
Cr-Fe-N-O,4,1.0,0.14877275736280923,0.84,1.2,4.0
Cr-Ga-N-O,4,0.89,0.30397368307141326,0.5,1.16,4.0
Cr-Ge-N-O,4,0.745,0.26501572280401275,0.48,1.02,4.0
Cr-Hf-N-O,4,1.04,0.26432303468798674,0.74,1.38,4.0
Cr-Hg-N-O,4,1.695,0.7435724578008521,0.92,2.48,4.0
Cr-In-N-O,4,1.0899999999999999,0.5929586832149437,0.56,1.94,4.0
Cr-Ir-N-O,4,1.495,0.22293496809607952,1.18,1.7,4.0
Cr-K-N-O,4,2.05,1.4153915830374764,0.44,3.62,4.0
Cr-La-N-O,4,0.7999999999999999,0.6639277069079133,0.12,1.5,4.0
Cr-Li-N-O,4,1.2850000000000001,0.636527035299104,0.58,2.12,4.0
Cr-Mg-N-O,4,1.005,0.41162280468085505,0.56,1.54,4.0
Cr-Mn-N-O,4,0.86,0.18257418583505536,0.6,1.02,4.0
Cr-Mo-N-O,4,0.845,0.24076267706325796,0.62,1.14,4.0
Cr-N-Na-O,4,1.185,0.5996387801557425,0.4,1.86,4.0
Cr-N-Nb-O,4,0.43500000000000005,0.2368543856465403,0.14,0.68,4.0
Cr-N-Ni-O,4,1.315,0.2048576741707927,1.06,1.56,4.0
Cr-N-O-Os,4,1.26,0.29348480937406846,0.94,1.64,4.0
Cr-N-O-Pb,4,1.01,0.4544593857907804,0.48,1.54,4.0
Cr-N-O-Pd,4,1.165,0.31256999216175574,0.84,1.48,4.0
Cr-N-O-Pt,4,1.2850000000000001,0.17616280348965085,1.04,1.46,4.0
Cr-N-O-Rb,4,1.8599999999999999,1.0526157893552612,0.54,2.9,4.0
Cr-N-O-Re,4,1.145,0.48727131388307005,0.64,1.62,4.0
Cr-N-O-Rh,4,1.23,0.11832159566199238,1.12,1.36,4.0
Cr-N-O-Ru,4,1.255,0.18645821694596,1.06,1.5,4.0
Cr-N-O-Sb,4,0.935,0.36235341863986875,0.62,1.42,4.0
Cr-N-O-Sc,4,1.165,0.5419409561935691,0.7,1.82,4.0
Cr-N-O-Si,4,1.2,0.4592747906573289,0.8,1.7,4.0
Cr-N-O-Sn,4,0.755,0.2521243079646758,0.44,1.04,4.0
Cr-N-O-Sr,4,1.645,1.3440610105199837,0.2,3.14,4.0
Cr-N-O-Ta,4,0.47,0.3332666599986663,0.08,0.82,4.0
Cr-N-O-Te,4,1.085,0.45588741300164587,0.64,1.62,4.0
Cr-N-O-Ti,4,0.585,0.15524174696260018,0.38,0.74,4.0
Cr-N-O-Tl,4,1.425,0.6003054777916544,0.72,2.0,4.0
Cr-N-O-V,4,0.58,0.33146141052416145,0.22,0.98,4.0
Cr-N-O-W,4,0.73,0.1762573875520305,0.48,0.88,4.0
Cr-N-O-Y,4,1.17,0.8037412518964048,0.4,2.04,4.0
Cr-N-O-Zn,4,1.25,0.34039193096585985,0.8,1.56,4.0
Cr-N-O-Zr,4,0.635,0.08999999999999996,0.56,0.76,4.0
Cs-Cu-N-O,4,2.585,0.9055937278934743,1.64,3.82,4.0
Cs-Fe-N-O,4,2.495,1.1867462520129004,1.08,3.88,4.0
Cs-Ga-N-O,4,2.205,0.9824289626566731,1.14,3.52,4.0
Cs-Ge-N-O,4,2.0700000000000003,0.751975176895266,1.04,2.64,4.0
Cs-Hf-N-O,4,2.495,1.5796518603793688,0.72,4.08,4.0
Cs-Hg-N-O,4,2.6,0.7442221890448221,1.72,3.54,4.0
Cs-In-N-O,4,2.05,0.9407089525104633,1.1,3.32,4.0
Cs-Ir-N-O,4,2.8000000000000003,1.4940771956852388,1.18,4.48,4.0
Cs-K-N-O,4,2.89,0.9327379053088813,1.96,3.78,4.0
Cs-La-N-O,4,2.025,0.7301826255579262,1.08,2.86,4.0
Cs-Li-N-O,4,2.625,0.7815156215116027,1.78,3.48,4.0
Cs-Mg-N-O,4,2.48,0.6976149845485449,1.58,3.28,4.0
Cs-Mn-N-O,4,2.29,1.1508257904652643,0.94,3.68,4.0
Cs-Mo-N-O,4,1.8250000000000002,1.243797947149509,0.36,3.08,4.0
Cs-N-Na-O,4,2.755,0.974799124606364,1.68,3.62,4.0
Cs-N-Nb-O,4,1.945,1.296803763103732,0.5,3.38,4.0
Cs-N-Ni-O,4,2.495,1.1137174985904938,1.48,4.08,4.0
Cs-N-O-Os,4,2.245,1.2239144850301702,0.88,3.66,4.0
Cs-N-O-Pb,4,2.13,0.748598690888516,1.18,2.98,4.0
Cs-N-O-Pd,4,2.155,0.5211205874523346,1.52,2.76,4.0
Cs-N-O-Pt,4,2.42,0.7706274499825884,1.44,3.26,4.0
Cs-N-O-Rb,4,2.905,0.9697250469420013,1.9,3.86,4.0
Cs-N-O-Re,4,2.385,1.8614958143027522,0.42,4.38,4.0
Cs-N-O-Rh,4,2.3200000000000003,0.7901054781905176,1.3,3.12,4.0
Cs-N-O-Ru,4,2.215,0.9554580053565935,1.04,3.2,4.0
Cs-N-O-Sb,4,2.1799999999999997,1.1086327916251921,0.82,3.44,4.0
Cs-N-O-Sc,4,2.455,1.1250333328395208,1.12,3.7,4.0
Cs-N-O-Si,4,2.55,0.9657466886646139,1.34,3.46,4.0
Cs-N-O-Sn,4,2.05,0.9832598842625484,0.86,3.22,4.0
Cs-N-O-Sr,4,2.3850000000000002,0.6955812916786458,1.7,3.22,4.0
Cs-N-O-Ta,4,1.55,1.0417293314484335,0.26,2.7,4.0
Cs-N-O-Te,4,2.355,1.1305898165706842,0.98,3.64,4.0
Cs-N-O-Ti,4,1.85,0.8684852714160826,0.74,2.82,4.0
Cs-N-O-Tl,4,2.3899999999999997,0.7563949585589088,1.5,3.34,4.0
Cs-N-O-V,4,1.875,1.0760885961047384,0.54,2.88,4.0
Cs-N-O-W,4,1.85,1.4758952085655224,0.2,3.48,4.0
Cs-N-O-Y,4,2.26,0.9472767986883945,1.1,3.32,4.0
Cs-N-O-Zn,4,2.49,0.6442566776267569,1.66,3.2,4.0
Cs-N-O-Zr,4,2.0549999999999997,1.3409822270758598,0.68,3.88,4.0
Cu-Fe-N-O,4,1.35,0.20688160865577201,1.1,1.58,4.0
Cu-Ga-N-O,4,1.4100000000000001,0.16532795690182991,1.22,1.6,4.0
Cu-Ge-N-O,4,1.365,0.2834901526802416,0.96,1.58,4.0
Cu-Hf-N-O,4,1.345,0.20744477176668807,1.08,1.58,4.0
Cu-Hg-N-O,4,2.23,0.40611985094714753,1.8,2.7,4.0
Cu-In-N-O,4,1.725,0.36819378955472176,1.26,2.16,4.0
Cu-Ir-N-O,4,1.75,0.12489995996796796,1.6,1.88,4.0
Cu-K-N-O,4,2.6399999999999997,0.9977307586050792,1.5,3.84,4.0
Cu-La-N-O,4,1.615,0.6890331390192105,0.94,2.34,4.0
Cu-Li-N-O,4,2.295,0.5063266402893163,1.68,2.92,4.0
Cu-Mg-N-O,4,2.005,0.3920459156782531,1.52,2.48,4.0
Cu-Mn-N-O,4,1.275,0.30435724623102584,0.86,1.54,4.0
Cu-Mo-N-O,4,1.02,0.4412104562073146,0.6,1.44,4.0
Cu-N-Na-O,4,1.8850000000000002,0.39136513215495666,1.48,2.24,4.0
Cu-N-Nb-O,4,0.905,0.40245082515341757,0.44,1.28,4.0
Cu-N-Ni-O,4,1.6949999999999998,0.39441940452602814,1.42,2.28,4.0
Cu-N-O-Os,4,1.605,0.35378901433858373,1.26,1.92,4.0
Cu-N-O-Pb,4,1.7249999999999999,0.4256367778595579,1.38,2.34,4.0
Cu-N-O-Pd,4,1.845,0.228837642591132,1.68,2.18,4.0
Cu-N-O-Pt,4,1.9849999999999999,0.35604306855585144,1.64,2.34,4.0
Cu-N-O-Rb,4,2.745,1.067130107656356,1.52,4.02,4.0
Cu-N-O-Re,4,1.5350000000000001,0.8397420238779685,0.74,2.3,4.0
Cu-N-O-Rh,4,1.645,0.18929694486000911,1.44,1.88,4.0
Cu-N-O-Ru,4,1.6400000000000001,0.14142135623730953,1.46,1.78,4.0
Cu-N-O-Sb,4,1.33,0.1446835627614047,1.16,1.46,4.0
Cu-N-O-Sc,4,1.5750000000000002,0.34423828956117014,1.32,2.06,4.0
Cu-N-O-Si,4,1.5899999999999999,0.3450603811895342,1.2,1.9,4.0
Cu-N-O-Sn,4,1.535,0.2629955639676584,1.24,1.82,4.0
Cu-N-O-Sr,4,2.135,0.8703064594344533,1.14,3.16,4.0
Cu-N-O-Ta,4,1.025,0.39034173062416305,0.64,1.4,4.0
Cu-N-O-Te,4,1.395,0.08698658900466592,1.32,1.48,4.0
Cu-N-O-Ti,4,1.3599999999999999,0.1523154621172782,1.14,1.48,4.0
Cu-N-O-Tl,4,1.99,0.26457513110645936,1.64,2.24,4.0
Cu-N-O-V,4,1.1099999999999999,0.4734272207354932,0.62,1.6,4.0
Cu-N-O-W,4,0.965,0.5718682832028136,0.46,1.48,4.0
Cu-N-O-Y,4,1.68,0.4724404724407087,1.2,2.22,4.0
Cu-N-O-Zn,4,1.9100000000000001,0.14094916341243982,1.74,2.08,4.0
Cu-N-O-Zr,4,1.1300000000000001,0.18938496948455724,0.88,1.32,4.0
Fe-Ga-N-O,4,1.0350000000000001,0.19485036994233979,0.82,1.28,4.0
Fe-Ge-N-O,4,1.02,0.016329931618554536,1.0,1.04,4.0
Fe-Hf-N-O,4,1.0,0.18402898322456346,0.78,1.18,4.0
Fe-Hg-N-O,4,1.945,0.6735725647619563,1.24,2.66,4.0
Fe-In-N-O,4,1.475,0.6036279207149605,0.8,2.16,4.0
Fe-Ir-N-O,4,1.45,0.18073922282301272,1.34,1.72,4.0
Fe-K-N-O,4,2.185,1.1958121368620855,0.82,3.66,4.0
Fe-La-N-O,4,1.65,1.3368121284109697,0.4,2.96,4.0
Fe-Li-N-O,4,1.6800000000000002,0.7563068160475616,1.0,2.74,4.0
Fe-Mg-N-O,4,1.395,0.6927000312785709,0.8,2.38,4.0
Fe-Mn-N-O,4,0.94,0.09092121131323905,0.82,1.02,4.0
Fe-Mo-N-O,4,0.88,0.24055491403558296,0.58,1.12,4.0
Fe-N-Na-O,4,1.48,0.5030573194643596,0.82,2.04,4.0
Fe-N-Nb-O,4,0.635,0.24839484696748437,0.34,0.86,4.0
Fe-N-Ni-O,4,1.41,0.1677299416721216,1.24,1.64,4.0
Fe-N-O-Os,4,1.54,0.2349468024894146,1.32,1.86,4.0
Fe-N-O-Pb,4,1.275,0.4106498914322678,0.8,1.76,4.0
Fe-N-O-Pd,4,1.525,0.10246950765959613,1.38,1.62,4.0
Fe-N-O-Pt,4,1.625,0.10754843869934451,1.5,1.76,4.0
Fe-N-O-Rb,4,2.205,1.3403855166829182,0.94,4.1,4.0
Fe-N-O-Re,4,1.18,0.3932768321000701,0.82,1.7,4.0
Fe-N-O-Rh,4,1.44,0.12110601416389968,1.32,1.6,4.0
Fe-N-O-Ru,4,1.325,0.2028957039137761,1.16,1.62,4.0
Fe-N-O-Sb,4,1.085,0.13203534880225568,0.9,1.18,4.0
Fe-N-O-Sc,4,1.4300000000000002,0.5144576432192126,0.92,2.04,4.0
Fe-N-O-Si,4,1.225,0.16522711641858318,0.98,1.34,4.0
Fe-N-O-Sn,4,1.0150000000000001,0.19416487838947596,0.8,1.24,4.0
Fe-N-O-Sr,4,2.05,1.3807727305148132,0.54,3.3,4.0
Fe-N-O-Ta,4,0.6950000000000001,0.3597684440488539,0.3,1.0,4.0
Fe-N-O-Te,4,1.3599999999999999,0.3204163957519445,1.0,1.74,4.0
Fe-N-O-Ti,4,0.9,0.12328828005937953,0.72,0.98,4.0
Fe-N-O-Tl,4,1.82,0.7306618004704136,1.04,2.64,4.0
Fe-N-O-V,4,0.735,0.28160255680657453,0.44,1.04,4.0
Fe-N-O-W,4,0.935,0.21809783737274122,0.66,1.12,4.0
Fe-N-O-Y,4,1.375,0.8155775050028455,0.66,2.44,4.0
Fe-N-O-Zn,4,1.42,0.37947331922020555,0.94,1.78,4.0
Fe-N-O-Zr,4,0.9299999999999999,0.11489125293076057,0.76,1.0,4.0
Ga-Ge-N-O,4,1.035,0.24677925358506134,0.7,1.24,4.0
Ga-Hf-N-O,4,1.08,0.13063945294843618,0.92,1.24,4.0
Ga-Hg-N-O,4,1.905,0.4588027898781784,1.36,2.4,4.0
Ga-In-N-O,4,1.355,0.2118962010041709,1.04,1.5,4.0
Ga-Ir-N-O,4,1.425,0.09291573243177563,1.34,1.54,4.0
Ga-K-N-O,4,1.9849999999999999,0.971785298647117,1.1,3.36,4.0
Ga-La-N-O,4,1.2650000000000001,0.7354590403278757,0.5,2.06,4.0
Ga-Li-N-O,4,1.98,0.5798850460795371,1.26,2.68,4.0
Ga-Mg-N-O,4,1.6949999999999998,0.4657252408878006,1.12,2.26,4.0
Ga-Mn-N-O,4,0.9299999999999999,0.17625738755203044,0.72,1.14,4.0
Ga-Mo-N-O,4,0.78,0.2727636339397172,0.54,1.12,4.0
Ga-N-Na-O,4,1.57,0.44075692469508254,1.02,2.0,4.0
Ga-N-Nb-O,4,0.645,0.25053276565484733,0.36,0.94,4.0
Ga-N-Ni-O,4,1.525,0.38552993831002713,1.1,1.98,4.0
Ga-N-O-Os,4,1.31,0.24576411454889027,1.06,1.6,4.0
Ga-N-O-Pb,4,1.275,0.265518360947035,0.92,1.56,4.0
Ga-N-O-Pd,4,1.485,0.09291573243177566,1.36,1.58,4.0
Ga-N-O-Pt,4,1.51,0.2016597794967223,1.34,1.8,4.0
Ga-N-O-Rb,4,2.36,1.1107955107339365,1.04,3.62,4.0
Ga-N-O-Re,4,1.055,0.5737304826019501,0.54,1.82,4.0
Ga-N-O-Rh,4,1.565,0.30347981810987035,1.22,1.94,4.0
Ga-N-O-Ru,4,1.33,0.12274635093014652,1.22,1.48,4.0
Ga-N-O-Sb,4,1.025,0.05744562646538036,0.96,1.1,4.0
Ga-N-O-Sc,4,1.47,0.2620432534271141,1.16,1.8,4.0
Ga-N-O-Si,4,1.325,0.2624880949681337,1.0,1.6,4.0
Ga-N-O-Sn,4,1.08,0.3840138886377245,0.78,1.6,4.0
Ga-N-O-Sr,4,1.735,0.8860963077830009,0.68,2.74,4.0
Ga-N-O-Ta,4,0.685,0.32140317359976395,0.34,1.04,4.0
Ga-N-O-Te,4,1.165,0.29000000000000004,0.82,1.52,4.0
Ga-N-O-Ti,4,0.995,0.39,0.54,1.44,4.0
Ga-N-O-Tl,4,1.79,0.4913925789698769,1.2,2.36,4.0
Ga-N-O-V,4,0.835,0.366742416417845,0.42,1.2,4.0
Ga-N-O-W,4,0.78,0.33426536364591136,0.38,1.12,4.0
Ga-N-O-Y,4,1.395,0.4980963762164909,0.84,1.9,4.0
Ga-N-O-Zn,4,1.6600000000000001,0.33266599866332414,1.34,2.1,4.0
Ga-N-O-Zr,4,0.85,0.14282856857085702,0.7,1.0,4.0
Ge-Hf-N-O,4,1.0150000000000001,0.20420577856662142,0.82,1.3,4.0
Ge-Hg-N-O,4,1.675,0.4437341546466758,1.16,2.12,4.0
Ge-In-N-O,4,1.0899999999999999,0.3226969682741586,0.66,1.44,4.0
Ge-Ir-N-O,4,1.315,0.11818065267490564,1.2,1.46,4.0
Ge-K-N-O,4,2.185,1.252450930509189,0.74,3.66,4.0
Ge-La-N-O,4,1.185,0.899536917900909,0.3,2.12,4.0
Ge-Li-N-O,4,1.635,0.4820442579957433,0.94,1.98,4.0
Ge-Mg-N-O,4,1.475,0.5369978274319801,0.82,2.12,4.0
Ge-Mn-N-O,4,1.025,0.2505327656548474,0.8,1.28,4.0
Ge-Mo-N-O,4,0.79,0.2849561369755001,0.52,1.14,4.0
Ge-N-Na-O,4,1.655,0.6737704851554915,0.74,2.3,4.0
Ge-N-Nb-O,4,0.67,0.3255764119219941,0.28,1.04,4.0
Ge-N-Ni-O,4,1.085,0.15695009822658065,0.88,1.26,4.0
Ge-N-O-Os,4,1.25,0.09591663046625448,1.14,1.34,4.0
Ge-N-O-Pb,4,1.1800000000000002,0.3691431519975235,0.72,1.6,4.0
Ge-N-O-Pd,4,1.285,0.22708295107001453,1.02,1.52,4.0
Ge-N-O-Pt,4,1.51,0.17165857586111644,1.36,1.74,4.0
Ge-N-O-Rb,4,2.335,1.25808054856065,0.86,3.76,4.0
Ge-N-O-Re,4,1.05,0.45680046701669064,0.66,1.64,4.0
Ge-N-O-Rh,4,1.2349999999999999,0.2640075756488817,1.02,1.62,4.0
Ge-N-O-Ru,4,1.155,0.06806859285554039,1.1,1.24,4.0
