sample_id,split_strategy,metric,nearest_train_sample_id,nearest_train_composition_distance,target
5133,random_iid,cosine,11217,0.08831538832289643,3.42
5148,random_iid,cosine,18670,1.1102230246251565e-16,1.08
5170,random_iid,cosine,3915,1.1102230246251565e-16,2.76
5182,random_iid,cosine,9242,1.1102230246251565e-16,2.68
5186,random_iid,cosine,16071,2.220446049250313e-16,1.82
5194,random_iid,cosine,17980,2.220446049250313e-16,3.48
5195,random_iid,cosine,17840,1.1102230246251565e-16,1.76
5203,random_iid,cosine,17515,0.0,1.44
5217,random_iid,cosine,650,0.08013378899220025,1.38
5219,random_iid,cosine,364,1.1102230246251565e-16,2.18
5224,random_iid,cosine,5831,2.220446049250313e-16,0.86
5230,random_iid,cosine,2944,0.08831538832289643,1.06
5267,random_iid,cosine,11153,2.220446049250313e-16,0.84
5280,random_iid,cosine,2032,0.08831538832289643,1.04
5282,random_iid,cosine,4440,1.1102230246251565e-16,2.06
5337,random_iid,cosine,15104,2.220446049250313e-16,0.82
5343,random_iid,cosine,612,1.1102230246251565e-16,1.04
5348,random_iid,cosine,11665,1.1102230246251565e-16,1.68
5358,random_iid,cosine,4370,2.220446049250313e-16,1.52
5363,random_iid,cosine,6353,2.220446049250313e-16,0.88
5380,random_iid,cosine,2610,1.1102230246251565e-16,1.72
5386,random_iid,cosine,6606,1.1102230246251565e-16,1.86
5391,random_iid,cosine,17485,2.220446049250313e-16,2.34
5416,random_iid,cosine,16985,2.220446049250313e-16,1.82
5421,random_iid,cosine,4617,1.1102230246251565e-16,2.44
5426,random_iid,cosine,74,2.220446049250313e-16,0.86
5441,random_iid,cosine,9565,1.1102230246251565e-16,1.2
5446,random_iid,cosine,14875,2.220446049250313e-16,1.32
5458,random_iid,cosine,6513,3.3306690738754696e-16,2.72
5460,random_iid,cosine,17736,2.220446049250313e-16,1.58
5465,random_iid,cosine,10904,2.220446049250313e-16,1.08
5466,random_iid,cosine,5710,2.220446049250313e-16,1.2
5474,random_iid,cosine,9179,2.220446049250313e-16,1.28
5483,random_iid,cosine,16881,2.220446049250313e-16,1.24
5496,random_iid,cosine,6197,2.220446049250313e-16,0.5
5514,random_iid,cosine,8615,2.220446049250313e-16,1.48
5527,random_iid,cosine,9244,2.220446049250313e-16,2.26
5537,random_iid,cosine,10769,0.08831538832289643,1.48
5547,random_iid,cosine,17652,2.220446049250313e-16,0.78
5548,random_iid,cosine,11359,0.0,2.1
5549,random_iid,cosine,9628,2.220446049250313e-16,1.16
5564,random_iid,cosine,489,2.220446049250313e-16,1.28
5568,random_iid,cosine,3716,2.220446049250313e-16,0.58
5572,random_iid,cosine,16142,1.1102230246251565e-16,0.98
5589,random_iid,cosine,12035,1.1102230246251565e-16,1.14
5597,random_iid,cosine,535,0.15484574527148354,1.26
5620,random_iid,cosine,7891,0.08013378899220025,0.7
5654,random_iid,cosine,14660,1.1102230246251565e-16,2.7
5659,random_iid,cosine,18225,2.220446049250313e-16,2.56
5671,random_iid,cosine,7100,1.1102230246251565e-16,1.9
5683,random_iid,cosine,13034,2.220446049250313e-16,1.34
5701,random_iid,cosine,394,1.1102230246251565e-16,1.04
5707,random_iid,cosine,17401,2.220446049250313e-16,1.24
5709,random_iid,cosine,4337,2.220446049250313e-16,1.48
5732,random_iid,cosine,18779,2.220446049250313e-16,1.4
5748,random_iid,cosine,1924,2.220446049250313e-16,1.12
5761,random_iid,cosine,397,0.15484574527148354,1.48
5762,random_iid,cosine,11099,0.0,0.8
5764,random_iid,cosine,12678,2.220446049250313e-16,0.96
5770,random_iid,cosine,5893,0.08831538832289643,1.54
5786,random_iid,cosine,11835,2.220446049250313e-16,2.34
5787,random_iid,cosine,7905,0.08831538832289654,1.48
5800,random_iid,cosine,1572,1.1102230246251565e-16,1.98
5803,random_iid,cosine,5322,0.08831538832289643,2.86
5814,random_iid,cosine,7262,2.220446049250313e-16,0.34
5815,random_iid,cosine,16832,2.220446049250313e-16,1.66
5833,random_iid,cosine,12393,0.07549967295795157,1.46
5841,random_iid,cosine,3510,0.0,2.36
5847,random_iid,cosine,12204,2.220446049250313e-16,1.66
5849,random_iid,cosine,17483,2.220446049250313e-16,1.64
5858,random_iid,cosine,6621,2.220446049250313e-16,0.98
5862,random_iid,cosine,6689,0.08013378899220025,1.62
5863,random_iid,cosine,2673,0.0,1.42
5885,random_iid,cosine,11638,2.220446049250313e-16,0.96
5888,random_iid,cosine,13045,2.220446049250313e-16,2.08
5894,random_iid,cosine,5431,0.08013378899220025,2.4
5915,random_iid,cosine,14389,2.220446049250313e-16,0.64
5921,random_iid,cosine,11109,0.08831538832289643,0.74
5927,random_iid,cosine,18875,2.220446049250313e-16,0.32
5928,random_iid,cosine,9617,2.220446049250313e-16,2.2
5937,random_iid,cosine,3833,1.1102230246251565e-16,2.02
5942,random_iid,cosine,317,1.1102230246251565e-16,2.32
5954,random_iid,cosine,11972,2.220446049250313e-16,1.6
5963,random_iid,cosine,9640,2.220446049250313e-16,2.22
5971,random_iid,cosine,5895,0.08831538832289654,2.62
5990,random_iid,cosine,14839,0.11808289631180324,2.52
6027,random_iid,cosine,8969,2.220446049250313e-16,0.28
6029,random_iid,cosine,11189,1.1102230246251565e-16,1.02
6051,random_iid,cosine,2424,0.08013378899220025,0.92
6053,random_iid,cosine,12981,2.220446049250313e-16,1.04
6062,random_iid,cosine,5384,0.08013378899220014,1.96
6063,random_iid,cosine,16051,1.1102230246251565e-16,1.32
6067,random_iid,cosine,17710,2.220446049250313e-16,1.32
6070,random_iid,cosine,9036,2.220446049250313e-16,1.06
6074,random_iid,cosine,5329,2.220446049250313e-16,1.48
6084,random_iid,cosine,10045,2.220446049250313e-16,3.2
6110,random_iid,cosine,5322,0.08831538832289643,1.16
6118,random_iid,cosine,7122,2.220446049250313e-16,1.18
6128,random_iid,cosine,966,1.1102230246251565e-16,1.2
6164,random_iid,cosine,12232,0.08831538832289654,1.12
6179,random_iid,cosine,11823,0.0,0.42
6193,random_iid,cosine,18713,1.1102230246251565e-16,0.66
6220,random_iid,cosine,6542,0.11808289631180324,1.14
6246,random_iid,cosine,13292,2.220446049250313e-16,1.1
6252,random_iid,cosine,1485,1.1102230246251565e-16,0.92
6253,random_iid,cosine,11325,1.1102230246251565e-16,1.46
6258,random_iid,cosine,415,2.220446049250313e-16,2.3
6267,random_iid,cosine,17819,3.3306690738754696e-16,0.74
6271,random_iid,cosine,17818,1.1102230246251565e-16,3.3
6275,random_iid,cosine,7904,1.1102230246251565e-16,1.98
6299,random_iid,cosine,1813,2.220446049250313e-16,1.68
6315,random_iid,cosine,17192,0.08831538832289654,1.04
6329,random_iid,cosine,3398,1.1102230246251565e-16,1.86
6345,random_iid,cosine,5244,2.220446049250313e-16,0.6
6348,random_iid,cosine,8201,2.220446049250313e-16,1.6
6355,random_iid,cosine,16212,1.1102230246251565e-16,1.82
6367,random_iid,cosine,8651,3.3306690738754696e-16,4.36
6389,random_iid,cosine,14462,0.07549967295795157,1.66
6392,random_iid,cosine,9370,2.220446049250313e-16,1.68
6402,random_iid,cosine,3279,1.1102230246251565e-16,1.7
6405,random_iid,cosine,9023,0.08013378899220014,2.76
6417,random_iid,cosine,5111,0.08831538832289643,2.04
6423,random_iid,cosine,4363,1.1102230246251565e-16,1.52
6425,random_iid,cosine,1674,1.1102230246251565e-16,0.72
6440,random_iid,cosine,7324,1.1102230246251565e-16,1.5
6442,random_iid,cosine,5309,0.0,1.6
6444,random_iid,cosine,1548,2.220446049250313e-16,0.48
6455,random_iid,cosine,10790,2.220446049250313e-16,1.0
6462,random_iid,cosine,5948,0.0,1.1
6472,random_iid,cosine,8323,0.08831538832289643,0.62
6492,random_iid,cosine,225,2.220446049250313e-16,0.86
6504,random_iid,cosine,13742,2.220446049250313e-16,2.64
6508,random_iid,cosine,5491,2.220446049250313e-16,0.78
6512,random_iid,cosine,689,0.08013378899220025,1.72
6515,random_iid,cosine,13551,1.1102230246251565e-16,0.9
6517,random_iid,cosine,12232,1.1102230246251565e-16,0.26
6527,random_iid,cosine,3010,2.220446049250313e-16,2.16
6532,random_iid,cosine,10740,2.220446049250313e-16,1.62
6544,random_iid,cosine,15578,2.220446049250313e-16,2.26
6550,random_iid,cosine,3726,0.08831538832289654,1.14
6577,random_iid,cosine,3645,2.220446049250313e-16,0.98
6580,random_iid,cosine,4603,3.3306690738754696e-16,0.94
6584,random_iid,cosine,17193,0.0,2.84
6590,random_iid,cosine,8843,2.220446049250313e-16,0.22
6600,random_iid,cosine,12483,1.1102230246251565e-16,1.62
6601,random_iid,cosine,10510,2.220446049250313e-16,0.86
6602,random_iid,cosine,18856,1.1102230246251565e-16,1.38
6608,random_iid,cosine,6638,1.1102230246251565e-16,1.74
6632,random_iid,cosine,12025,2.220446049250313e-16,1.16
6641,random_iid,cosine,18547,2.220446049250313e-16,2.24
6647,random_iid,cosine,4144,2.220446049250313e-16,1.48
6660,random_iid,cosine,12219,2.220446049250313e-16,0.54
6685,random_iid,cosine,14200,2.220446049250313e-16,0.96
6705,random_iid,cosine,12318,0.08831538832289654,1.88
6717,random_iid,cosine,3291,2.220446049250313e-16,0.88
6723,random_iid,cosine,12602,2.220446049250313e-16,1.74
6733,random_iid,cosine,4188,1.1102230246251565e-16,1.46
6734,random_iid,cosine,15039,2.220446049250313e-16,2.22
6735,random_iid,cosine,14522,0.0,1.5
6740,random_iid,cosine,4904,0.0,0.96
6741,random_iid,cosine,13969,2.220446049250313e-16,1.78
6758,random_iid,cosine,5995,2.220446049250313e-16,1.48
6759,random_iid,cosine,6408,1.1102230246251565e-16,0.76
6762,random_iid,cosine,998,2.220446049250313e-16,1.58
6778,random_iid,cosine,7214,1.1102230246251565e-16,2.3
6788,random_iid,cosine,2157,2.220446049250313e-16,2.28
6804,random_iid,cosine,9288,2.220446049250313e-16,1.06
6808,random_iid,cosine,2097,2.220446049250313e-16,1.02
6812,random_iid,cosine,9696,3.3306690738754696e-16,1.04
6813,random_iid,cosine,924,0.08831538832289643,1.86
6814,random_iid,cosine,1134,2.220446049250313e-16,0.5
6826,random_iid,cosine,186,0.15484574527148354,0.38
6832,random_iid,cosine,844,1.1102230246251565e-16,0.9
6834,random_iid,cosine,7940,1.1102230246251565e-16,3.1
6863,random_iid,cosine,3148,0.08831538832289654,2.92
6879,random_iid,cosine,1178,1.1102230246251565e-16,1.54
6880,random_iid,cosine,8919,2.220446049250313e-16,1.04
6907,random_iid,cosine,10662,2.220446049250313e-16,1.6
6913,random_iid,cosine,15962,0.08831538832289643,1.5
6918,random_iid,cosine,12253,2.220446049250313e-16,0.7
6925,random_iid,cosine,2590,1.1102230246251565e-16,2.38
6926,random_iid,cosine,14518,0.08013378899220025,1.44
6934,random_iid,cosine,1522,1.1102230246251565e-16,1.1
6955,random_iid,cosine,13955,2.220446049250313e-16,0.92
6956,random_iid,cosine,4382,3.3306690738754696e-16,3.1
6958,random_iid,cosine,6640,0.11808289631180324,1.74
6975,random_iid,cosine,6493,1.1102230246251565e-16,1.38
7020,random_iid,cosine,17014,0.0,0.34
7021,random_iid,cosine,4,2.220446049250313e-16,2.2
7046,random_iid,cosine,4383,0.08831538832289654,1.32
7047,random_iid,cosine,18164,0.0,1.12
7053,random_iid,cosine,5175,0.08831538832289643,2.12
7066,random_iid,cosine,541,0.0,1.5
7074,random_iid,cosine,13693,0.0,0.76
7078,random_iid,cosine,1647,1.1102230246251565e-16,2.92
7089,random_iid,cosine,578,0.07549967295795157,1.9
7132,random_iid,cosine,10136,1.1102230246251565e-16,0.78
7138,random_iid,cosine,8915,0.08831538832289643,1.74
7139,random_iid,cosine,535,0.15484574527148354,1.7
7167,random_iid,cosine,11356,2.220446049250313e-16,3.14
7168,random_iid,cosine,11383,0.08831538832289654,1.52
7172,random_iid,cosine,2629,1.1102230246251565e-16,1.84
7180,random_iid,cosine,8159,2.220446049250313e-16,1.48
7191,random_iid,cosine,15921,1.1102230246251565e-16,2.26
7198,random_iid,cosine,18003,3.3306690738754696e-16,1.9
7221,random_iid,cosine,4941,2.220446049250313e-16,0.0
7229,random_iid,cosine,18207,2.220446049250313e-16,0.7
7250,random_iid,cosine,9613,0.08013378899220025,4.14
7270,random_iid,cosine,14518,0.08013378899220025,1.68
7273,random_iid,cosine,18166,1.1102230246251565e-16,3.26
7276,random_iid,cosine,13336,0.0,0.4
7285,random_iid,cosine,9615,1.1102230246251565e-16,0.84
7289,random_iid,cosine,17725,1.1102230246251565e-16,2.6
7298,random_iid,cosine,6229,2.220446049250313e-16,1.12
7300,random_iid,cosine,8368,3.3306690738754696e-16,1.46
7302,random_iid,cosine,16457,2.220446049250313e-16,1.98
7306,random_iid,cosine,3957,2.220446049250313e-16,1.42
7315,random_iid,cosine,108,2.220446049250313e-16,2.92
7319,random_iid,cosine,7563,0.15484574527148354,0.76
7333,random_iid,cosine,5071,2.220446049250313e-16,0.72
7335,random_iid,cosine,9677,2.220446049250313e-16,1.4
7337,random_iid,cosine,5802,2.220446049250313e-16,0.72
7341,random_iid,cosine,9546,3.3306690738754696e-16,3.84
7346,random_iid,cosine,18048,1.1102230246251565e-16,2.84
7348,random_iid,cosine,2084,2.220446049250313e-16,0.72
7353,random_iid,cosine,18852,2.220446049250313e-16,1.6
7369,random_iid,cosine,90,0.08831538832289654,1.1
7375,random_iid,cosine,11540,0.0,1.96
7380,random_iid,cosine,10751,2.220446049250313e-16,1.52
7405,random_iid,cosine,9105,1.1102230246251565e-16,1.6
7414,random_iid,cosine,10131,1.1102230246251565e-16,1.9
7417,random_iid,cosine,7411,1.1102230246251565e-16,0.74
7428,random_iid,cosine,9815,0.0,2.54
7477,random_iid,cosine,4402,1.1102230246251565e-16,1.98
7499,random_iid,cosine,15515,2.220446049250313e-16,1.66
7506,random_iid,cosine,15978,0.08831538832289654,0.52
7540,random_iid,cosine,14008,1.1102230246251565e-16,1.58
7541,random_iid,cosine,6971,0.07549967295795157,1.58
7550,random_iid,cosine,1995,0.08831538832289643,1.48
7554,random_iid,cosine,8570,2.220446049250313e-16,2.66
7555,random_iid,cosine,5823,0.08831538832289643,1.34
7562,random_iid,cosine,18405,0.0,2.96
7567,random_iid,cosine,3621,1.1102230246251565e-16,1.24
7589,random_iid,cosine,13602,2.220446049250313e-16,1.28
7590,random_iid,cosine,15869,2.220446049250313e-16,0.88
7592,random_iid,cosine,9246,2.220446049250313e-16,1.78
7596,random_iid,cosine,2037,1.1102230246251565e-16,1.62
7599,random_iid,cosine,3503,1.1102230246251565e-16,1.7
7623,random_iid,cosine,17868,2.220446049250313e-16,2.8
7626,random_iid,cosine,13879,2.220446049250313e-16,1.7
7639,random_iid,cosine,8754,2.220446049250313e-16,0.64
7656,random_iid,cosine,8271,2.220446049250313e-16,0.86
7672,random_iid,cosine,17333,2.220446049250313e-16,2.08
7726,random_iid,cosine,6087,0.08013378899220025,2.66
7729,random_iid,cosine,14351,1.1102230246251565e-16,1.48
7735,random_iid,cosine,17267,2.220446049250313e-16,2.54
7747,random_iid,cosine,7608,0.08831538832289643,1.2
7753,random_iid,cosine,7742,0.0,2.08
7765,random_iid,cosine,3825,2.220446049250313e-16,2.08
7779,random_iid,cosine,10789,2.220446049250313e-16,1.7
7781,random_iid,cosine,2992,3.3306690738754696e-16,1.9
7782,random_iid,cosine,2209,0.0,0.56
7791,random_iid,cosine,13215,1.1102230246251565e-16,1.58
7794,random_iid,cosine,5183,2.220446049250313e-16,1.76
7802,random_iid,cosine,8553,3.3306690738754696e-16,1.12
7803,random_iid,cosine,6971,0.11808289631180324,1.1
7814,random_iid,cosine,8893,1.1102230246251565e-16,1.52
7820,random_iid,cosine,11791,2.220446049250313e-16,1.06
7822,random_iid,cosine,5823,0.08831538832289643,1.14
7827,random_iid,cosine,11676,1.1102230246251565e-16,1.52
7831,random_iid,cosine,17982,1.1102230246251565e-16,3.3
7836,random_iid,cosine,10896,2.220446049250313e-16,1.18
7840,random_iid,cosine,1055,2.220446049250313e-16,0.9
7882,random_iid,cosine,11775,0.0,0.28
7884,random_iid,cosine,8237,2.220446049250313e-16,0.84
7885,random_iid,cosine,13107,2.220446049250313e-16,1.42
7886,random_iid,cosine,13575,2.220446049250313e-16,1.5
7889,random_iid,cosine,15549,3.3306690738754696e-16,1.08
7894,random_iid,cosine,14350,2.220446049250313e-16,2.84
7897,random_iid,cosine,6101,2.220446049250313e-16,1.84
7898,random_iid,cosine,17491,2.220446049250313e-16,1.04
7922,random_iid,cosine,8674,2.220446049250313e-16,0.56
7930,random_iid,cosine,3413,3.3306690738754696e-16,0.5
7934,random_iid,cosine,603,2.220446049250313e-16,0.82
7944,random_iid,cosine,12210,1.1102230246251565e-16,0.84
7945,random_iid,cosine,7841,2.220446049250313e-16,2.86
7946,random_iid,cosine,12826,1.1102230246251565e-16,2.12
7948,random_iid,cosine,2182,1.1102230246251565e-16,2.4
7976,random_iid,cosine,6523,0.08831538832289643,1.06
7998,random_iid,cosine,1669,2.220446049250313e-16,2.12
8013,random_iid,cosine,11093,2.220446049250313e-16,2.7
8018,random_iid,cosine,1399,2.220446049250313e-16,0.58
8020,random_iid,cosine,2063,2.220446049250313e-16,2.82
8028,random_iid,cosine,17017,0.08831538832289654,1.32
8031,random_iid,cosine,8034,2.220446049250313e-16,1.6
8056,random_iid,cosine,3824,2.220446049250313e-16,1.22
8057,random_iid,cosine,17612,1.1102230246251565e-16,2.9
8076,random_iid,cosine,158,0.08013378899220025,2.26
8087,random_iid,cosine,6210,1.1102230246251565e-16,1.04
8103,random_iid,cosine,4380,0.15484574527148354,1.1
8108,random_iid,cosine,2235,0.15484574527148354,1.56
8124,random_iid,cosine,10721,1.1102230246251565e-16,1.28
8126,random_iid,cosine,14308,2.220446049250313e-16,1.88
8137,random_iid,cosine,8248,0.08013378899220025,2.92
8165,random_iid,cosine,6176,2.220446049250313e-16,2.16
8188,random_iid,cosine,14788,0.08831538832289654,0.76
8192,random_iid,cosine,6966,2.220446049250313e-16,1.46
8197,random_iid,cosine,4281,2.220446049250313e-16,1.48
8206,random_iid,cosine,17294,2.220446049250313e-16,1.6
8225,random_iid,cosine,18284,1.1102230246251565e-16,3.7
8227,random_iid,cosine,14812,2.220446049250313e-16,1.88
8231,random_iid,cosine,2187,0.08831538832289643,2.1
8233,random_iid,cosine,15438,1.1102230246251565e-16,2.2
8239,random_iid,cosine,11962,2.220446049250313e-16,0.82
8250,random_iid,cosine,17439,1.1102230246251565e-16,2.52
8253,random_iid,cosine,239,3.3306690738754696e-16,3.7
8254,random_iid,cosine,1524,0.08831538832289654,0.96
8268,random_iid,cosine,11987,2.220446049250313e-16,1.02
8285,random_iid,cosine,1828,2.220446049250313e-16,1.38
8287,random_iid,cosine,1067,3.3306690738754696e-16,0.86
8292,random_iid,cosine,3604,1.1102230246251565e-16,0.42
8295,random_iid,cosine,17095,0.08831538832289643,0.74
8309,random_iid,cosine,9613,0.08013378899220025,4.5
8317,random_iid,cosine,2597,1.1102230246251565e-16,2.6
8344,random_iid,cosine,7288,0.08831538832289643,1.58
8351,random_iid,cosine,1655,2.220446049250313e-16,1.08
8364,random_iid,cosine,18162,1.1102230246251565e-16,1.86
8369,random_iid,cosine,16672,0.08831538832289643,1.36
8374,random_iid,cosine,1377,0.08831538832289654,1.56
8375,random_iid,cosine,5512,0.08831538832289643,0.12
8395,random_iid,cosine,17350,1.1102230246251565e-16,2.46
8396,random_iid,cosine,3148,0.08831538832289654,1.22
8404,random_iid,cosine,17820,0.08013378899220014,0.8
8416,random_iid,cosine,9754,0.0,2.7
8441,random_iid,cosine,18488,1.1102230246251565e-16,1.84
8443,random_iid,cosine,5772,3.3306690738754696e-16,0.9
8453,random_iid,cosine,12987,2.220446049250313e-16,0.84
8466,random_iid,cosine,6168,3.3306690738754696e-16,0.98
8481,random_iid,cosine,9609,0.08013378899220025,1.58
8482,random_iid,cosine,555,1.1102230246251565e-16,2.16
8484,random_iid,cosine,5366,2.220446049250313e-16,0.74
8485,random_iid,cosine,5482,0.0,1.58
8494,random_iid,cosine,5013,1.1102230246251565e-16,2.0
8507,random_iid,cosine,13905,2.220446049250313e-16,1.88
8510,random_iid,cosine,4226,0.0,0.96
8523,random_iid,cosine,2073,0.08831538832289654,0.72
8527,random_iid,cosine,14744,0.08831538832289654,1.82
8530,random_iid,cosine,18663,2.220446049250313e-16,1.08
8541,random_iid,cosine,6593,1.1102230246251565e-16,1.24
8545,random_iid,cosine,2926,0.08013378899220025,2.38
8546,random_iid,cosine,362,0.08831538832289654,0.7
8562,random_iid,cosine,10566,0.0,1.64
8583,random_iid,cosine,14070,1.1102230246251565e-16,2.66
8590,random_iid,cosine,7546,1.1102230246251565e-16,0.78
8599,random_iid,cosine,2188,1.1102230246251565e-16,0.94
8603,random_iid,cosine,11124,0.15484574527148354,1.18
8608,random_iid,cosine,7929,2.220446049250313e-16,1.16
8618,random_iid,cosine,14169,1.1102230246251565e-16,1.98
8620,random_iid,cosine,14440,1.1102230246251565e-16,1.84
8626,random_iid,cosine,13598,2.220446049250313e-16,1.02
