sample_id,target,target_bin_10,target_bin_5
890,0.56,low_10,middle_90
891,1.02,middle_80,middle_90
892,1.46,middle_80,middle_90
893,1.38,middle_80,middle_90
894,1.58,middle_80,middle_90
895,3.68,high_10,high_5
896,1.46,middle_80,middle_90
897,1.1,middle_80,middle_90
898,1.44,middle_80,middle_90
899,0.66,middle_80,middle_90
900,0.88,middle_80,middle_90
901,1.58,middle_80,middle_90
902,1.92,middle_80,middle_90
903,1.0,middle_80,middle_90
904,1.66,middle_80,middle_90
905,1.48,middle_80,middle_90
906,0.7,middle_80,middle_90
907,1.16,middle_80,middle_90
908,1.32,middle_80,middle_90
909,1.68,middle_80,middle_90
910,1.22,middle_80,middle_90
911,2.04,middle_80,middle_90
912,2.66,high_10,middle_90
913,1.18,middle_80,middle_90
914,2.1,middle_80,middle_90
915,0.94,middle_80,middle_90
916,0.62,low_10,middle_90
917,1.8,middle_80,middle_90
918,1.84,middle_80,middle_90
919,1.44,middle_80,middle_90
920,1.02,middle_80,middle_90
921,1.9,middle_80,middle_90
922,2.58,high_10,middle_90
923,1.86,middle_80,middle_90
924,2.88,high_10,high_5
925,1.1,middle_80,middle_90
926,1.9,middle_80,middle_90
927,0.32,low_10,low_5
928,0.66,middle_80,middle_90
929,1.48,middle_80,middle_90
930,1.94,middle_80,middle_90
931,1.2,middle_80,middle_90
932,1.78,middle_80,middle_90
933,2.72,high_10,middle_90
934,1.1,middle_80,middle_90
935,2.12,middle_80,middle_90
936,0.84,middle_80,middle_90
937,0.82,middle_80,middle_90
938,1.56,middle_80,middle_90
939,1.38,middle_80,middle_90
940,0.72,middle_80,middle_90
941,1.42,middle_80,middle_90
942,2.02,middle_80,middle_90
943,0.16,low_10,low_5
944,1.1,middle_80,middle_90
945,2.02,middle_80,middle_90
946,1.74,middle_80,middle_90
947,1.54,middle_80,middle_90
948,0.7,middle_80,middle_90
949,0.9,middle_80,middle_90
950,1.0,middle_80,middle_90
951,1.88,middle_80,middle_90
952,0.68,middle_80,middle_90
953,1.4,middle_80,middle_90
954,1.5,middle_80,middle_90
955,1.32,middle_80,middle_90
956,1.08,middle_80,middle_90
957,4.08,high_10,high_5
958,1.4,middle_80,middle_90
959,1.04,middle_80,middle_90
960,1.12,middle_80,middle_90
961,2.76,high_10,middle_90
962,1.7,middle_80,middle_90
963,1.62,middle_80,middle_90
964,1.52,middle_80,middle_90
965,1.94,middle_80,middle_90
966,1.72,middle_80,middle_90
967,1.58,middle_80,middle_90
968,1.98,middle_80,middle_90
969,2.14,middle_80,middle_90
970,1.28,middle_80,middle_90
971,2.2,middle_80,middle_90
972,1.42,middle_80,middle_90
973,3.72,high_10,high_5
974,0.22,low_10,low_5
975,0.94,middle_80,middle_90
976,1.0,middle_80,middle_90
977,1.24,middle_80,middle_90
978,1.58,middle_80,middle_90
979,2.3,middle_80,middle_90
980,1.42,middle_80,middle_90
981,1.62,middle_80,middle_90
982,0.52,low_10,middle_90
983,0.78,middle_80,middle_90
984,2.22,middle_80,middle_90
985,2.66,high_10,middle_90
986,1.66,middle_80,middle_90
987,2.86,high_10,middle_90
988,1.44,middle_80,middle_90
989,1.58,middle_80,middle_90
990,1.36,middle_80,middle_90
991,1.36,middle_80,middle_90
992,2.46,high_10,middle_90
993,1.02,middle_80,middle_90
994,3.76,high_10,high_5
995,0.68,middle_80,middle_90
996,1.28,middle_80,middle_90
997,1.4,middle_80,middle_90
998,2.6,high_10,middle_90
999,1.5,middle_80,middle_90
1000,0.52,low_10,middle_90
1001,0.86,middle_80,middle_90
1002,0.7,middle_80,middle_90
1003,0.98,middle_80,middle_90
1004,0.72,middle_80,middle_90
1005,0.54,low_10,middle_90
1006,3.12,high_10,high_5
1007,1.16,middle_80,middle_90
1008,1.14,middle_80,middle_90
1009,2.66,high_10,middle_90
1010,2.3,middle_80,middle_90
1011,3.42,high_10,high_5
1012,1.02,middle_80,middle_90
1013,3.7,high_10,high_5
1014,2.52,high_10,middle_90
1015,3.1,high_10,high_5
1016,2.6,high_10,middle_90
1017,0.98,middle_80,middle_90
1018,1.52,middle_80,middle_90
1019,0.38,low_10,low_5
1020,0.72,middle_80,middle_90
1021,2.02,middle_80,middle_90
1022,1.14,middle_80,middle_90
1023,1.46,middle_80,middle_90
1024,1.3,middle_80,middle_90
1025,0.78,middle_80,middle_90
1026,2.56,high_10,middle_90
1027,1.38,middle_80,middle_90
1028,1.2,middle_80,middle_90
1029,1.22,middle_80,middle_90
1030,0.84,middle_80,middle_90
1031,1.56,middle_80,middle_90
1032,0.84,middle_80,middle_90
1033,0.82,middle_80,middle_90
1034,0.72,middle_80,middle_90
1035,1.28,middle_80,middle_90
1036,0.96,middle_80,middle_90
1037,2.62,high_10,middle_90
1038,1.36,middle_80,middle_90
1039,1.46,middle_80,middle_90
1040,2.62,high_10,middle_90
1041,1.6,middle_80,middle_90
1042,0.14,low_10,low_5
1043,0.32,low_10,low_5
1044,0.68,middle_80,middle_90
1045,0.64,low_10,middle_90
1046,1.64,middle_80,middle_90
1047,1.04,middle_80,middle_90
1048,3.96,high_10,high_5
1049,0.88,middle_80,middle_90
1050,1.18,middle_80,middle_90
1051,1.1,middle_80,middle_90
1052,0.52,low_10,middle_90
1053,1.62,middle_80,middle_90
1054,1.82,middle_80,middle_90
1055,2.5,high_10,middle_90
1056,0.76,middle_80,middle_90
1057,1.86,middle_80,middle_90
1058,1.2,middle_80,middle_90
1059,0.96,middle_80,middle_90
1060,0.88,middle_80,middle_90
1061,0.7,middle_80,middle_90
1062,0.68,middle_80,middle_90
1063,1.36,middle_80,middle_90
1064,1.62,middle_80,middle_90
1065,1.46,middle_80,middle_90
1066,1.24,middle_80,middle_90
1067,1.1,middle_80,middle_90
1068,1.86,middle_80,middle_90
1069,0.74,middle_80,middle_90
1070,0.78,middle_80,middle_90
1071,1.6,middle_80,middle_90
1072,1.3,middle_80,middle_90
1073,1.4,middle_80,middle_90
1074,1.42,middle_80,middle_90
1075,1.16,middle_80,middle_90
1076,1.94,middle_80,middle_90
1077,1.56,middle_80,middle_90
1078,1.74,middle_80,middle_90
1079,0.6,low_10,middle_90
1080,1.44,middle_80,middle_90
1081,2.08,middle_80,middle_90
1082,1.68,middle_80,middle_90
1083,1.42,middle_80,middle_90
1084,2.42,middle_80,middle_90
1085,2.74,high_10,middle_90
1086,0.6,low_10,middle_90
1087,0.9,middle_80,middle_90
1088,1.08,middle_80,middle_90
1089,0.18,low_10,low_5
1090,1.12,middle_80,middle_90
1091,0.96,middle_80,middle_90
1092,0.9,middle_80,middle_90
1093,1.68,middle_80,middle_90
1094,1.72,middle_80,middle_90
1095,0.96,middle_80,middle_90
1096,0.5,low_10,middle_90
1097,1.36,middle_80,middle_90
1098,0.8,middle_80,middle_90
1099,1.8,middle_80,middle_90
1100,2.62,high_10,middle_90
1101,1.02,middle_80,middle_90
1102,1.34,middle_80,middle_90
1103,1.22,middle_80,middle_90
1104,1.3,middle_80,middle_90
1105,0.38,low_10,low_5
1106,1.42,middle_80,middle_90
1107,1.02,middle_80,middle_90
1108,0.8,middle_80,middle_90
1109,1.7,middle_80,middle_90
1110,2.12,middle_80,middle_90
1111,1.4,middle_80,middle_90
1112,1.02,middle_80,middle_90
1113,1.06,middle_80,middle_90
1114,1.02,middle_80,middle_90
1115,0.86,middle_80,middle_90
1116,1.58,middle_80,middle_90
1117,1.18,middle_80,middle_90
1118,1.6,middle_80,middle_90
1119,1.06,middle_80,middle_90
1120,0.5,low_10,middle_90
1121,1.0,middle_80,middle_90
1122,0.48,low_10,middle_90
1123,3.08,high_10,high_5
1124,0.82,middle_80,middle_90
1125,0.56,low_10,middle_90
1126,1.28,middle_80,middle_90
1127,0.78,middle_80,middle_90
1128,1.36,middle_80,middle_90
1129,2.06,middle_80,middle_90
1130,1.26,middle_80,middle_90
1131,0.2,low_10,low_5
1132,1.3,middle_80,middle_90
1133,0.64,low_10,middle_90
1134,2.0,middle_80,middle_90
1135,0.6,low_10,middle_90
1136,1.58,middle_80,middle_90
1137,1.26,middle_80,middle_90
1138,0.5,low_10,middle_90
1139,1.38,middle_80,middle_90
1140,1.16,middle_80,middle_90
1141,1.12,middle_80,middle_90
1142,0.14,low_10,low_5
1143,1.5,middle_80,middle_90
1144,2.02,middle_80,middle_90
1145,2.62,high_10,middle_90
1146,1.06,middle_80,middle_90
1147,2.66,high_10,middle_90
1148,1.24,middle_80,middle_90
1149,1.46,middle_80,middle_90
1150,0.92,middle_80,middle_90
1151,1.44,middle_80,middle_90
1152,0.92,middle_80,middle_90
1153,0.72,middle_80,middle_90
1154,1.26,middle_80,middle_90
1155,1.04,middle_80,middle_90
1156,1.98,middle_80,middle_90
1157,3.72,high_10,high_5
1158,2.24,middle_80,middle_90
1159,1.86,middle_80,middle_90
1160,0.88,middle_80,middle_90
1161,1.28,middle_80,middle_90
1162,0.98,middle_80,middle_90
1163,2.88,high_10,high_5
1164,0.58,low_10,middle_90
1165,2.04,middle_80,middle_90
1166,2.16,middle_80,middle_90
1167,0.66,middle_80,middle_90
1168,0.88,middle_80,middle_90
1169,1.28,middle_80,middle_90
1170,1.44,middle_80,middle_90
1171,2.46,high_10,middle_90
1172,1.12,middle_80,middle_90
1173,0.58,low_10,middle_90
1174,2.9,high_10,high_5
1175,1.7,middle_80,middle_90
1176,1.6,middle_80,middle_90
1177,0.46,low_10,low_5
1178,1.14,middle_80,middle_90
1179,0.7,middle_80,middle_90
1180,0.98,middle_80,middle_90
1181,1.04,middle_80,middle_90
1182,0.46,low_10,low_5
1183,2.56,high_10,middle_90
1184,2.64,high_10,middle_90
1185,2.14,middle_80,middle_90
1186,0.76,middle_80,middle_90
1187,1.46,middle_80,middle_90
1188,1.0,middle_80,middle_90
1189,0.9,middle_80,middle_90
1190,1.46,middle_80,middle_90
1191,0.64,low_10,middle_90
1192,0.76,middle_80,middle_90
1193,0.62,low_10,middle_90
1194,0.94,middle_80,middle_90
1195,1.62,middle_80,middle_90
1196,2.76,high_10,middle_90
1197,0.7,middle_80,middle_90
1198,1.32,middle_80,middle_90
1199,2.24,middle_80,middle_90
1200,2.08,middle_80,middle_90
1201,2.96,high_10,high_5
1202,1.48,middle_80,middle_90
1203,1.18,middle_80,middle_90
1204,2.16,middle_80,middle_90
1205,1.52,middle_80,middle_90
1206,0.7,middle_80,middle_90
1207,0.46,low_10,low_5
1208,0.7,middle_80,middle_90
1209,1.76,middle_80,middle_90
1210,0.2,low_10,low_5
1211,1.04,middle_80,middle_90
1212,2.28,middle_80,middle_90
1213,1.48,middle_80,middle_90
1214,1.84,middle_80,middle_90
1215,0.48,low_10,middle_90
1216,2.84,high_10,middle_90
1217,1.12,middle_80,middle_90
1218,0.78,middle_80,middle_90
1219,1.7,middle_80,middle_90
1220,0.76,middle_80,middle_90
1221,2.44,high_10,middle_90
1222,1.86,middle_80,middle_90
1223,2.22,middle_80,middle_90
1224,1.22,middle_80,middle_90
1225,2.3,middle_80,middle_90
1226,3.76,high_10,high_5
1227,1.08,middle_80,middle_90
1228,1.14,middle_80,middle_90
1229,0.48,low_10,middle_90
1230,1.0,middle_80,middle_90
1231,0.9,middle_80,middle_90
1232,1.48,middle_80,middle_90
1233,1.98,middle_80,middle_90
1234,2.04,middle_80,middle_90
1235,1.6,middle_80,middle_90
1236,1.6,middle_80,middle_90
1237,1.48,middle_80,middle_90
1238,1.38,middle_80,middle_90
1239,0.66,middle_80,middle_90
1240,1.7,middle_80,middle_90
1241,3.26,high_10,high_5
1242,0.98,middle_80,middle_90
1243,1.82,middle_80,middle_90
1244,1.54,middle_80,middle_90
1245,1.42,middle_80,middle_90
1246,2.5,high_10,middle_90
1247,1.9,middle_80,middle_90
1248,2.28,middle_80,middle_90
1249,0.32,low_10,low_5
1250,1.38,middle_80,middle_90
1251,0.92,middle_80,middle_90
1252,1.84,middle_80,middle_90
1253,3.16,high_10,high_5
1254,1.88,middle_80,middle_90
1255,1.7,middle_80,middle_90
1256,2.6,high_10,middle_90
1257,1.66,middle_80,middle_90
1258,0.5,low_10,middle_90
1259,1.28,middle_80,middle_90
1260,3.98,high_10,high_5
1261,1.4,middle_80,middle_90
1262,2.24,middle_80,middle_90
1263,1.92,middle_80,middle_90
1264,1.18,middle_80,middle_90
1265,1.3,middle_80,middle_90
1266,1.42,middle_80,middle_90
1267,1.52,middle_80,middle_90
1268,1.34,middle_80,middle_90
1269,0.9,middle_80,middle_90
1270,1.5,middle_80,middle_90
1271,1.36,middle_80,middle_90
1272,1.16,middle_80,middle_90
1273,0.56,low_10,middle_90
1274,1.18,middle_80,middle_90
1275,2.02,middle_80,middle_90
1276,1.86,middle_80,middle_90
1277,1.6,middle_80,middle_90
1278,1.1,middle_80,middle_90
1279,0.4,low_10,low_5
1280,1.42,middle_80,middle_90
1281,0.88,middle_80,middle_90
1282,0.72,middle_80,middle_90
1283,2.4,middle_80,middle_90
1284,1.54,middle_80,middle_90
1285,2.76,high_10,middle_90
1286,0.7,middle_80,middle_90
1287,2.02,middle_80,middle_90
1288,3.42,high_10,high_5
1289,0.96,middle_80,middle_90
1290,1.46,middle_80,middle_90
1291,1.88,middle_80,middle_90
1292,0.98,middle_80,middle_90
1293,1.88,middle_80,middle_90
1294,0.92,middle_80,middle_90
1295,2.3,middle_80,middle_90
1296,1.86,middle_80,middle_90
1297,1.48,middle_80,middle_90
1298,0.64,low_10,middle_90
1299,2.58,high_10,middle_90
1300,2.12,middle_80,middle_90
1301,2.26,middle_80,middle_90
1302,1.7,middle_80,middle_90
1303,2.28,middle_80,middle_90
1304,4.52,high_10,high_5
1305,0.7,middle_80,middle_90
1306,0.3,low_10,low_5
1307,3.74,high_10,high_5
1308,1.26,middle_80,middle_90
1309,1.84,middle_80,middle_90
1310,2.92,high_10,high_5
1311,1.46,middle_80,middle_90
1312,0.74,middle_80,middle_90
1313,1.12,middle_80,middle_90
1314,0.68,middle_80,middle_90
1315,1.12,middle_80,middle_90
1316,2.86,high_10,middle_90
1317,1.42,middle_80,middle_90
1318,1.78,middle_80,middle_90
1319,1.32,middle_80,middle_90
1320,1.48,middle_80,middle_90
1321,1.18,middle_80,middle_90
1322,2.14,middle_80,middle_90
1323,2.54,high_10,middle_90
1324,1.22,middle_80,middle_90
1325,0.54,low_10,middle_90
1326,1.1,middle_80,middle_90
1327,2.14,middle_80,middle_90
1328,0.12,low_10,low_5
1329,1.16,middle_80,middle_90
1330,1.02,middle_80,middle_90
1331,1.4,middle_80,middle_90
1332,0.38,low_10,low_5
1333,2.04,middle_80,middle_90
1334,0.44,low_10,low_5
1335,1.76,middle_80,middle_90
1336,2.06,middle_80,middle_90
1337,1.24,middle_80,middle_90
1338,0.74,middle_80,middle_90
1339,0.52,low_10,middle_90
1340,1.16,middle_80,middle_90
1341,0.96,middle_80,middle_90
1342,0.42,low_10,low_5
1343,2.02,middle_80,middle_90
1344,2.2,middle_80,middle_90
1345,2.2,middle_80,middle_90
1346,2.52,high_10,middle_90
1347,1.38,middle_80,middle_90
1348,1.86,middle_80,middle_90
1349,1.26,middle_80,middle_90
1350,1.38,middle_80,middle_90
1351,0.9,middle_80,middle_90
1352,2.04,middle_80,middle_90
1353,0.94,middle_80,middle_90
1354,0.72,middle_80,middle_90
1355,1.42,middle_80,middle_90
1356,1.68,middle_80,middle_90
1357,1.92,middle_80,middle_90
1358,1.28,middle_80,middle_90
1359,1.5,middle_80,middle_90
1360,1.22,middle_80,middle_90
1361,0.56,low_10,middle_90
1362,0.7,middle_80,middle_90
1363,2.08,middle_80,middle_90
1364,1.76,middle_80,middle_90
1365,2.2,middle_80,middle_90
1366,0.8,middle_80,middle_90
1367,2.06,middle_80,middle_90
1368,2.24,middle_80,middle_90
1369,0.88,middle_80,middle_90
1370,1.34,middle_80,middle_90
1371,1.26,middle_80,middle_90
1372,0.96,middle_80,middle_90
1373,0.64,low_10,middle_90
1374,1.28,middle_80,middle_90
1375,2.04,middle_80,middle_90
1376,0.68,middle_80,middle_90
1377,1.34,middle_80,middle_90
1378,2.1,middle_80,middle_90
1379,1.68,middle_80,middle_90
1380,1.06,middle_80,middle_90
1381,1.9,middle_80,middle_90
1382,2.36,middle_80,middle_90
1383,0.66,middle_80,middle_90
1384,1.14,middle_80,middle_90
1385,1.58,middle_80,middle_90
1386,1.32,middle_80,middle_90
1387,0.74,middle_80,middle_90
1388,1.22,middle_80,middle_90
1389,1.6,middle_80,middle_90
1390,0.98,middle_80,middle_90
1391,1.92,middle_80,middle_90
1392,1.88,middle_80,middle_90
1393,1.24,middle_80,middle_90
1394,1.34,middle_80,middle_90
1395,1.28,middle_80,middle_90
1396,1.56,middle_80,middle_90
1397,1.18,middle_80,middle_90
1398,0.78,middle_80,middle_90
1399,0.86,middle_80,middle_90
1400,1.48,middle_80,middle_90
1401,0.38,low_10,low_5
1402,1.38,middle_80,middle_90
1403,1.72,middle_80,middle_90
1404,1.68,middle_80,middle_90
1405,1.46,middle_80,middle_90
1406,1.58,middle_80,middle_90
1407,1.34,middle_80,middle_90
1408,0.9,middle_80,middle_90
1409,1.58,middle_80,middle_90
1410,1.78,middle_80,middle_90
1411,0.88,middle_80,middle_90
1412,0.98,middle_80,middle_90
1413,2.54,high_10,middle_90
1414,0.54,low_10,middle_90
1415,0.88,middle_80,middle_90
1416,0.82,middle_80,middle_90
1417,2.32,middle_80,middle_90
1418,1.5,middle_80,middle_90
1419,1.4,middle_80,middle_90
1420,1.94,middle_80,middle_90
1421,1.04,middle_80,middle_90
1422,1.92,middle_80,middle_90
1423,2.12,middle_80,middle_90
1424,1.32,middle_80,middle_90
1425,1.08,middle_80,middle_90
1426,1.36,middle_80,middle_90
1427,3.78,high_10,high_5
1428,1.14,middle_80,middle_90
1429,1.94,middle_80,middle_90
1430,0.62,low_10,middle_90
1431,1.52,middle_80,middle_90
1432,0.98,middle_80,middle_90
1433,1.36,middle_80,middle_90
1434,0.12,low_10,low_5
1435,1.72,middle_80,middle_90
1436,2.5,high_10,middle_90
1437,1.78,middle_80,middle_90
1438,2.4,middle_80,middle_90
1439,0.1,low_10,low_5
1440,2.84,high_10,middle_90
1441,1.26,middle_80,middle_90
1442,1.66,middle_80,middle_90
1443,0.88,middle_80,middle_90
1444,2.44,high_10,middle_90
1445,2.12,middle_80,middle_90
1446,1.1,middle_80,middle_90
1447,0.92,middle_80,middle_90
1448,0.34,low_10,low_5
1449,0.16,low_10,low_5
1450,0.86,middle_80,middle_90
1451,1.04,middle_80,middle_90
1452,0.84,middle_80,middle_90
1453,0.78,middle_80,middle_90
1454,2.76,high_10,middle_90
1455,1.08,middle_80,middle_90
1456,1.64,middle_80,middle_90
1457,1.5,middle_80,middle_90
1458,0.46,low_10,low_5
1459,2.5,high_10,middle_90
1460,0.86,middle_80,middle_90
1461,1.28,middle_80,middle_90
1462,1.08,middle_80,middle_90
1463,0.82,middle_80,middle_90
1464,1.52,middle_80,middle_90
1465,1.42,middle_80,middle_90
1466,1.6,middle_80,middle_90
1467,1.8,middle_80,middle_90
1468,0.4,low_10,low_5
1469,0.9,middle_80,middle_90
1470,0.32,low_10,low_5
1471,1.9,middle_80,middle_90
1472,3.12,high_10,high_5
1473,1.0,middle_80,middle_90
1474,0.74,middle_80,middle_90
1475,1.54,middle_80,middle_90
1476,0.44,low_10,low_5
1477,0.52,low_10,middle_90
1478,2.02,middle_80,middle_90
1479,1.1,middle_80,middle_90
1480,1.74,middle_80,middle_90
1481,0.66,middle_80,middle_90
1482,0.48,low_10,middle_90
1483,1.98,middle_80,middle_90
1484,1.08,middle_80,middle_90
1485,2.48,high_10,middle_90
1486,1.54,middle_80,middle_90
1487,0.62,low_10,middle_90
1488,1.04,middle_80,middle_90
1489,1.72,middle_80,middle_90
1490,1.82,middle_80,middle_90
1491,1.1,middle_80,middle_90
1492,1.14,middle_80,middle_90
1493,1.04,middle_80,middle_90
1494,4.18,high_10,high_5
1495,2.34,middle_80,middle_90
1496,1.4,middle_80,middle_90
1497,1.42,middle_80,middle_90
1498,1.94,middle_80,middle_90
1499,2.24,middle_80,middle_90
1500,2.02,middle_80,middle_90
1501,1.54,middle_80,middle_90
1502,0.94,middle_80,middle_90
1503,2.62,high_10,middle_90
1504,1.4,middle_80,middle_90
1505,0.82,middle_80,middle_90
1506,1.22,middle_80,middle_90
1507,1.92,middle_80,middle_90
1508,1.56,middle_80,middle_90
1509,0.78,middle_80,middle_90
1510,1.84,middle_80,middle_90
1511,1.52,middle_80,middle_90
1512,0.94,middle_80,middle_90
1513,1.52,middle_80,middle_90
1514,2.9,high_10,high_5
1515,2.34,middle_80,middle_90
1516,2.64,high_10,middle_90
1517,2.86,high_10,middle_90
1518,0.86,middle_80,middle_90
1519,0.74,middle_80,middle_90
1520,1.64,middle_80,middle_90
1521,0.6,low_10,middle_90
1522,0.94,middle_80,middle_90
1523,1.18,middle_80,middle_90
1524,0.98,middle_80,middle_90
1525,1.24,middle_80,middle_90
1526,1.82,middle_80,middle_90
1527,0.82,middle_80,middle_90
1528,1.56,middle_80,middle_90
1529,1.5,middle_80,middle_90
1530,1.84,middle_80,middle_90
1531,0.4,low_10,low_5
1532,1.38,middle_80,middle_90
1533,0.46,low_10,low_5
1534,1.4,middle_80,middle_90
1535,2.52,high_10,middle_90
1536,1.42,middle_80,middle_90
1537,0.2,low_10,low_5
1538,0.44,low_10,low_5
1539,2.58,high_10,middle_90
1540,0.86,middle_80,middle_90
1541,2.1,middle_80,middle_90
1542,1.72,middle_80,middle_90
1543,0.86,middle_80,middle_90
1544,0.76,middle_80,middle_90
1545,3.5,high_10,high_5
1546,1.24,middle_80,middle_90
1547,1.68,middle_80,middle_90
1548,1.12,middle_80,middle_90
1549,1.14,middle_80,middle_90
1550,0.58,low_10,middle_90
1551,0.58,low_10,middle_90
1552,2.88,high_10,high_5
1553,1.44,middle_80,middle_90
1554,1.0,middle_80,middle_90
1555,1.3,middle_80,middle_90
1556,1.34,middle_80,middle_90
1557,1.0,middle_80,middle_90
1558,1.3,middle_80,middle_90
1559,0.86,middle_80,middle_90
1560,1.46,middle_80,middle_90
1561,1.26,middle_80,middle_90
1562,3.62,high_10,high_5
1563,0.64,low_10,middle_90
1564,1.04,middle_80,middle_90
1565,1.34,middle_80,middle_90
1566,1.36,middle_80,middle_90
1567,1.7,middle_80,middle_90
1568,1.38,middle_80,middle_90
1569,1.06,middle_80,middle_90
1570,3.38,high_10,high_5
1571,1.34,middle_80,middle_90
1572,3.98,high_10,high_5
1573,1.12,middle_80,middle_90
1574,1.6,middle_80,middle_90
1575,1.8,middle_80,middle_90
1576,1.26,middle_80,middle_90
1577,1.88,middle_80,middle_90
1578,1.58,middle_80,middle_90
1579,3.42,high_10,high_5
1580,1.88,middle_80,middle_90
1581,2.04,middle_80,middle_90
1582,1.66,middle_80,middle_90
1583,0.8,middle_80,middle_90
1584,1.46,middle_80,middle_90
1585,1.58,middle_80,middle_90
1586,2.8,high_10,middle_90
1587,1.04,middle_80,middle_90
1588,2.06,middle_80,middle_90
1589,3.06,high_10,high_5
1590,0.94,middle_80,middle_90
1591,1.6,middle_80,middle_90
1592,1.22,middle_80,middle_90
1593,1.12,middle_80,middle_90
1594,1.72,middle_80,middle_90
1595,1.84,middle_80,middle_90
