sample_id,split,in_train_2_5,in_train_25,in_train_100
1358,train,False,False,True
1359,train,False,False,True
1360,train,False,True,True
1361,train,False,True,True
1362,train,False,False,True
1363,train,False,True,True
1364,train,False,True,True
1365,train,False,False,True
1366,train,False,True,True
1367,train,False,False,True
1368,train,False,False,True
1369,train,False,True,True
1370,val,False,False,False
1371,val,False,False,False
1372,train,False,False,True
1373,train,False,False,True
1374,train,False,False,True
1375,train,False,True,True
1376,train,False,False,True
1377,train,False,False,True
1378,train,False,False,True
1379,train,False,False,True
1380,train,False,False,True
1381,train,False,True,True
1382,train,False,True,True
1383,test,False,False,False
1384,val,False,False,False
1385,train,False,False,True
1386,train,False,True,True
1387,train,False,False,True
1388,train,False,True,True
1389,train,False,False,True
1390,train,True,True,True
1391,train,False,True,True
1392,train,False,False,True
1393,train,False,False,True
1394,train,False,False,True
1395,train,False,False,True
1396,test,False,False,False
1397,test,False,False,False
1398,train,False,False,True
1399,train,False,True,True
1400,train,False,False,True
1401,val,False,False,False
1402,train,False,False,True
1403,train,False,True,True
1404,val,False,False,False
1405,train,False,False,True
1406,train,False,False,True
1407,train,False,False,True
1408,train,False,False,True
1409,val,False,False,False
1410,train,False,True,True
1411,train,False,True,True
1412,train,False,False,True
1413,train,False,False,True
1414,train,False,False,True
1415,train,False,False,True
1416,val,False,False,False
1417,train,False,False,True
1418,train,False,False,True
1419,test,False,False,False
1420,train,False,False,True
1421,train,False,False,True
1422,val,False,False,False
1423,val,False,False,False
1424,val,False,False,False
1425,train,False,False,True
1426,train,False,False,True
1427,test,False,False,False
1428,train,False,True,True
1429,test,False,False,False
1430,test,False,False,False
1431,train,False,True,True
1432,val,False,False,False
1433,val,False,False,False
1434,train,False,True,True
1435,train,False,True,True
1436,train,False,True,True
1437,train,False,False,True
1438,train,False,False,True
1439,train,False,True,True
1440,train,False,False,True
1441,train,False,True,True
1442,train,False,False,True
1443,train,False,False,True
1444,test,False,False,False
1445,train,False,False,True
1446,train,False,False,True
1447,train,False,False,True
1448,val,False,False,False
1449,train,False,False,True
1450,test,False,False,False
1451,train,False,False,True
1452,train,False,True,True
1453,test,False,False,False
1454,train,False,False,True
1455,train,False,True,True
1456,test,False,False,False
1457,train,False,False,True
1458,train,False,False,True
1459,train,False,False,True
1460,train,False,False,True
1461,train,False,False,True
1462,train,False,False,True
1463,val,False,False,False
1464,train,False,True,True
1465,train,False,True,True
1466,train,False,False,True
1467,train,False,True,True
1468,train,False,False,True
1469,train,False,True,True
1470,train,False,False,True
1471,train,False,False,True
1472,train,False,True,True
1473,val,False,False,False
1474,train,False,False,True
1475,train,False,True,True
1476,train,True,True,True
1477,train,False,True,True
1478,train,False,False,True
1479,train,False,False,True
1480,train,False,False,True
1481,train,False,True,True
1482,val,False,False,False
1483,val,False,False,False
1484,train,False,False,True
1485,train,False,False,True
1486,train,False,False,True
1487,train,False,False,True
1488,train,False,False,True
1489,train,False,True,True
1490,val,False,False,False
1491,train,False,False,True
1492,train,False,True,True
1493,test,False,False,False
1494,val,False,False,False
1495,train,False,False,True
1496,train,False,False,True
1497,train,False,False,True
1498,train,False,True,True
1499,train,False,False,True
1500,train,False,True,True
1501,train,False,True,True
1502,train,False,False,True
1503,train,False,False,True
1504,train,False,False,True
1505,train,False,True,True
1506,train,False,False,True
1507,train,False,False,True
1508,train,False,False,True
1509,train,False,False,True
1510,test,False,False,False
1511,train,False,False,True
1512,test,False,False,False
1513,train,False,False,True
1514,train,False,True,True
1515,train,False,True,True
1516,train,False,False,True
1517,train,False,False,True
1518,train,False,False,True
1519,train,False,False,True
1520,train,False,False,True
1521,val,False,False,False
1522,train,False,False,True
1523,train,False,False,True
1524,train,False,False,True
1525,train,True,True,True
1526,train,False,False,True
1527,test,False,False,False
1528,train,False,False,True
1529,train,False,False,True
1530,train,False,False,True
1531,val,False,False,False
1532,train,False,True,True
1533,train,False,False,True
1534,train,False,False,True
1535,train,True,True,True
1536,train,False,False,True
1537,val,False,False,False
1538,val,False,False,False
1539,train,False,True,True
1540,train,False,False,True
1541,train,False,False,True
1542,train,False,False,True
1543,train,False,True,True
1544,train,False,True,True
1545,train,False,False,True
1546,train,False,True,True
1547,train,False,True,True
1548,train,False,True,True
1549,train,False,False,True
1550,train,False,False,True
1551,train,False,False,True
1552,train,False,False,True
1553,train,False,True,True
1554,test,False,False,False
1555,val,False,False,False
1556,train,False,False,True
1557,test,False,False,False
1558,train,False,False,True
1559,train,False,False,True
1560,train,False,False,True
1561,train,False,False,True
1562,train,False,False,True
1563,train,False,False,True
1564,train,False,False,True
1565,train,False,False,True
1566,train,False,True,True
1567,train,False,False,True
1568,train,False,False,True
1569,train,False,True,True
1570,train,False,True,True
1571,train,False,False,True
1572,train,False,False,True
1573,train,False,False,True
1574,train,False,True,True
1575,train,False,False,True
1576,train,False,False,True
1577,train,False,False,True
1578,train,False,False,True
1579,train,False,False,True
1580,test,False,False,False
1581,train,False,False,True
1582,train,False,False,True
1583,train,False,False,True
1584,train,False,False,True
1585,train,False,True,True
1586,train,False,True,True
1587,train,False,False,True
1588,val,False,False,False
1589,val,False,False,False
1590,train,False,True,True
1591,train,False,False,True
1592,train,False,False,True
1593,train,False,False,True
1594,train,False,False,True
1595,train,False,False,True
1596,train,False,False,True
1597,train,False,False,True
1598,train,False,False,True
1599,test,False,False,False
1600,train,False,True,True
1601,train,False,False,True
1602,train,False,True,True
1603,train,False,False,True
1604,val,False,False,False
1605,train,False,True,True
1606,train,False,True,True
1607,train,False,True,True
1608,train,False,False,True
1609,train,False,False,True
1610,train,False,False,True
1611,test,False,False,False
1612,train,False,False,True
1613,val,False,False,False
1614,val,False,False,False
1615,train,False,True,True
1616,val,False,False,False
1617,train,False,True,True
1618,val,False,False,False
1619,train,False,True,True
1620,train,False,True,True
1621,train,False,True,True
1622,train,False,False,True
1623,train,False,False,True
1624,test,False,False,False
1625,train,False,False,True
1626,val,False,False,False
1627,train,False,False,True
1628,train,False,False,True
1629,train,False,False,True
1630,train,False,False,True
1631,train,False,False,True
1632,test,False,False,False
1633,train,False,False,True
1634,train,False,True,True
1635,train,False,True,True
1636,train,False,False,True
1637,train,False,True,True
1638,train,False,False,True
1639,train,False,True,True
1640,test,False,False,False
1641,train,False,True,True
1642,train,False,False,True
1643,train,False,False,True
1644,train,False,False,True
1645,val,False,False,False
1646,train,False,False,True
1647,train,False,False,True
1648,train,False,False,True
1649,train,False,False,True
1650,train,False,True,True
1651,train,False,False,True
1652,train,False,False,True
1653,train,False,False,True
1654,train,False,False,True
1655,train,False,True,True
1656,train,False,False,True
1657,train,False,False,True
1658,train,False,True,True
1659,train,False,False,True
1660,train,False,False,True
1661,train,False,False,True
1662,train,False,True,True
1663,val,False,False,False
1664,train,False,False,True
1665,train,False,True,True
1666,train,False,True,True
